Timestamp,particles_remaining,distance_travelled
0.1139824390411377,8000,0.0
3.3997178077697754,7745,1.6933722321596631
3.9861392974853516,7713,2.0718535827226856
4.94599461555481,7573,2.759068103645815
5.449016809463501,7523,3.0677661257854116
6.22415018081665,7399,3.612569398618381
7.858513832092285,7139,4.848531225509482
8.794103384017944,6844,5.2782211867551645
9.709513187408447,6522,5.918634435445087
11.30201506614685,6418,7.160645848107187
13.413611888885498,5465,8.26777500091205
14.329309225082397,5321,8.899225657106472
15.990172863006592,4896,10.145932708933334
16.555665493011475,4861,10.580909377954772
19.127373933792114,4002,12.092850247968085
19.858155727386475,3608,12.587479549509474
20.40487289428711,3249,12.99275374399234
21.261329889297485,3186,13.78533193122119
24.24092173576355,2718,15.904837465494095
25.011223077774048,2476,16.424079669923067
26.29822301864624,1913,17.45879773673691
27.460274934768677,1511,18.147599607801983
28.356741428375244,1164,18.79302985431828
30.304903507232666,816,20.424719275599386
31.533506393432617,816,21.120027864165564
32.593348264694214,467,21.815873996591606
33.52888083457947,399,22.45996872151016
34.83509016036987,146,23.424375669330814
35.69198822975159,144,24.112243952993847
37.2700617313385,53,25.394597956954723
38.455217361450195,22,26.333077698234664
38.45724582672119,22,26.333077698234664
