Timestamp,particles_remaining,distance_travelled
0.5961830615997314,8000,0.0
5.795275926589966,7324,1.035264247886103
5.848349571228027,7324,1.0390748190544012
6.662175416946411,7169,1.5571066417718724
6.713017463684082,7157,1.568348835336485
6.765010356903076,7121,1.5814498877578609
6.817018508911133,7097,1.5910997699400307
6.87352442741394,7073,1.5960721112833822
6.926854133605957,7042,1.6018652405327976
7.680114507675171,6953,2.112021346779445
7.731930255889893,6953,2.129588797408616
7.783788442611694,6953,2.1387017050878856
7.835648536682129,6953,2.1461788162384954
7.894685745239258,6953,2.1573336326615857
7.946546792984009,6953,2.161458800091973
8.72615647315979,6953,2.6685070568997546
8.777681112289429,6953,2.6872611320258866
8.82935619354248,6953,2.6969376062666837
8.881381273269653,6953,2.7082174410822253
8.932965278625488,6953,2.7140345614406747
8.985657691955566,6953,2.7208196762598162
9.778226137161255,6953,3.2495070369116235
9.8308265209198,6953,3.267550691532546
9.882580041885376,6953,3.2768300512480453
9.933870792388916,6953,3.2844038411032157
9.985178470611572,6953,3.2932256878287443
10.036561250686646,6953,3.299721553056489
10.789552688598633,6953,3.8091142340866417
10.840984582901001,6953,3.827452765560412
10.891958713531494,6953,3.8410829227380283
10.94298768043518,6953,3.848149903973244
10.994110584259033,6953,3.853952843527768
11.045147895812988,6953,3.8607540668439464
11.794225692749023,6918,4.392042356937814
11.846684217453003,6912,4.404235117999351
11.89773941040039,6906,4.418506864953481
11.948790311813354,6903,4.425911736422032
11.999926090240479,6891,4.434597124407286
12.05104660987854,6883,4.439106306547392
12.841357707977295,6722,4.945996441014446
12.892202615737915,6700,4.978089487006705
12.943024635314941,6692,4.9866938918322035
12.993854761123657,6682,4.996645202122438
13.044764995574951,6680,5.00175872939943
13.096047163009644,6669,5.007702781681798
13.911986112594604,6365,5.5337695364720085
13.963386297225952,6341,5.545400926563138
14.014295101165771,6321,5.554896646010473
14.065252780914307,6288,5.565968573665284
14.116098880767822,6261,5.5716815112269185
14.166913747787476,6228,5.5783369479511
14.938923835754395,5270,6.114094988883827
14.989975452423096,5213,6.126435364240389
15.041069746017456,5131,6.140752107800515
15.092133045196533,5036,6.151294869523378
15.143149137496948,4989,6.156742734312251
15.194170713424683,4927,6.161181440247126
15.677586555480957,4116,6.520216119181963
15.72867202758789,4037,6.540201312294697
15.780323028564453,3987,6.550362359802065
15.831151008605957,3941,6.5586074076643
15.882198810577393,3865,6.568192171934053
15.934068441390991,3791,6.575256786403104
16.68451952934265,3190,7.088937593471612
16.73536729812622,3180,7.113141530821586
16.786361932754517,3177,7.122067922097778
16.83713960647583,3174,7.132547472545386
16.888118743896484,3168,7.137979160871624
16.93914484977722,3164,7.144361104444859
17.935144901275635,2976,7.577262302433372
18.665024280548096,2965,8.084400991924374
18.716892957687378,2965,8.102971913588334
18.76817536354065,2965,8.112598420005634
18.820847988128662,2965,8.12390459097602
18.8726806640625,2965,8.129768982508642
18.924213647842407,2965,8.136655970705373
19.366533994674683,2965,8.470491755629318
19.417601585388184,2965,8.486970009008916
19.468701362609863,2965,8.510637606741954
19.519776582717896,2965,8.522808396454689
19.571502208709717,2965,8.531732678391268
19.622528314590454,2965,8.53633160654874
21.82910704612732,2011,10.2083718045119
21.881242752075195,1971,10.226774265265789
21.932313203811646,1924,10.240408647514965
21.98336935043335,1886,10.247482687087743
22.03466820716858,1853,10.25329119236705
22.087109804153442,1802,10.260089402175506
22.73386812210083,1558,10.651381814859269
22.78469753265381,1545,10.660735191536654
22.836397409439087,1534,10.667588991968627
23.48245096206665,1520,11.18985431224679
23.484524250030518,1520,11.18985431224679
23.489702224731445,1520,11.18985431224679
24.19753408432007,1475,11.65225488384465
24.24836540222168,1469,11.660379097803169
24.299177885055542,1461,11.6662848499689
24.678324937820435,1391,11.915022963556877
24.72970175743103,1380,11.936693304349848
24.78049325942993,1376,11.952509907075894
24.831316471099854,1367,11.960645547189168
24.882202863693237,1360,11.97013053761895
24.933374166488647,1359,11.975035265536327
24.98600673675537,1349,11.980767404461018
25.467806100845337,1183,12.27233174055187
25.5189266204834,1164,12.283144079655312
25.57030963897705,1141,12.288759033745066
25.62138795852661,1124,12.295343122544583
26.18830156326294,935,12.5999711210676
26.712398290634155,839,12.903151461285809
26.76349902153015,834,12.913753861715575
26.814527988433838,829,12.921548820083071
27.420077323913574,639,13.22312611336373
27.471184730529785,613,13.232523710898494
27.85126829147339,486,13.480666183646566
27.90208387374878,467,13.500554204821741
27.95487380027771,453,13.510733815242995
28.007369995117188,432,13.522567763713939
28.05953025817871,416,13.531290236928427
28.110539436340332,404,13.53772223620703
28.46945810317993,313,13.802490592049349
28.521437168121338,313,13.817158777483836
28.57324981689453,310,13.838444565045686
28.62586760520935,310,13.846161453282916
28.677374839782715,310,13.852445044653845
28.72897744178772,309,13.859773945801658
29.12955117225647,309,14.117680978664463
29.18082022666931,309,14.129577469691773
29.232322454452515,309,14.143423042915591
29.283589839935303,309,14.150590169192926
29.33600378036499,309,14.158976784856337
29.38736319541931,309,14.163329322211622
29.438700437545776,309,14.16842939764601
30.198039054870605,278,14.494871038795324
30.914331674575806,273,14.82077876226422
31.308488130569458,273,15.067390338511238
31.363223552703857,273,15.086256295863853
31.41767930984497,273,15.100103007911983
31.471619367599487,273,15.110335573710907
31.525310277938843,273,15.115632230091812
31.579505681991577,273,15.121847607445355
31.945130586624146,273,15.364919656906775
31.99872136116028,273,15.38132431108774
32.05245852470398,273,15.409635580640384
32.105804681777954,273,15.417399074147024
32.16033363342285,273,15.426430213391853
32.21418809890747,273,15.433077218216347
33.500462770462036,273,16.08353554660643
33.92456388473511,273,16.340861332599506
33.97746682167053,273,16.359287623902222
34.11408448219299,273,16.3842534451343
34.16704702377319,273,16.39431707121328
34.219839096069336,273,16.39911726209348
34.62494611740112,273,16.64673669784814
34.67780876159668,273,16.665027061163478
34.73048734664917,273,16.674499870877998
34.78456234931946,273,16.68563848208481
34.8372437953949,273,16.693897160560223
34.88977837562561,273,16.698196256004646
35.316728353500366,273,16.943342577332157
35.36908221244812,273,16.96128881450639
35.42191243171692,273,16.974508716466854
35.474690675735474,273,16.984246172158375
35.5279381275177,273,16.98926829554506
35.58041501045227,273,16.995113735743228
35.98473119735718,273,17.236393633803345
36.036985635757446,273,17.25696074234886
36.09014630317688,273,17.27628706186971
36.143096923828125,273,17.2834234916409
36.196953773498535,273,17.29405856159313
36.7028386592865,273,17.567599393934373
36.756667137145996,273,17.580767642496678
36.80844783782959,273,17.587427596276214
36.86016058921814,273,17.5951282498777
36.91335129737854,273,17.599091852769067
37.43814754486084,273,17.97507064270296
37.48981165885925,273,17.987626187271825
37.541611671447754,273,18.002153232981524
37.59321713447571,273,18.012820546039137
37.6451370716095,273,18.018325168541992
37.69669222831726,273,18.024750615975744
39.08494544029236,273,18.89362643653338
39.13633966445923,273,18.904168641195938
41.46982216835022,144,20.718887472664488
41.5209858417511,144,20.740255882710116
41.57260298728943,144,20.755574895523292
41.62421917915344,144,20.7633904761115
41.675267696380615,144,20.7724514767251
41.72634291648865,144,20.777124530993913
42.08936643600464,117,21.02204565193753
42.091442346572876,117,21.02204565193753
42.10856533050537,117,21.029009709293383
42.22172713279724,111,21.09295694127773
42.375837087631226,100,21.12789273395276
42.42722487449646,96,21.136361992415747
42.47851324081421,89,21.142619565026287
42.65302109718323,70,21.2151127118343
42.70565915107727,66,21.234339567985785
42.75684404373169,65,21.244130724683657
42.80855202674866,61,21.255516231555024
42.85962224006653,59,21.26392506482598
42.91069269180298,59,21.26828606278894
43.106064558029175,59,21.364486008082885
43.1578311920166,59,21.380663333786586
43.2096962928772,59,21.39239568357861
43.261634349823,59,21.398439089843503
43.3137788772583,59,21.40336975266819
43.36628985404968,59,21.40915219337844
43.526549339294434,59,21.49105408586377
43.57821726799011,59,21.50512037691159
43.62975335121155,59,21.525012031200564
43.681283473968506,59,21.532155459710072
43.732879877090454,59,21.54047152220975
43.78442049026489,59,21.544756483992188
44.16591453552246,56,21.722477120097263
44.48609757423401,46,21.851154945040204
44.53725624084473,46,21.85984795377633
44.69104290008545,35,21.943043030037593
44.8446147441864,32,21.97259535735026
44.89549112319946,32,21.984220323420445
44.94672417640686,32,21.98851553741601
45.10017275810242,32,22.05566527891948
45.10219383239746,32,22.05566527891948
