Timestamp,total_particles,particles_remaining
2025-09-04T12:39:35.003212,8000,8000
2025-09-04T12:39:35.190628,8000,8000
2025-09-04T12:39:35.378209,8000,8000
2025-09-04T12:39:35.564898,8000,8000
2025-09-04T12:39:35.751477,8000,8000
2025-09-04T12:39:35.938319,8000,8000
2025-09-04T12:39:36.126685,8000,8000
2025-09-04T12:39:36.314219,8000,8000
2025-09-04T12:39:36.501562,8000,8000
2025-09-04T12:39:36.688907,8000,8000
2025-09-04T12:39:36.875629,8000,8000
2025-09-04T12:39:37.068019,8000,8000
2025-09-04T12:39:37.260646,8000,8000
2025-09-04T12:39:37.447680,8000,8000
2025-09-04T12:39:37.634300,8000,8000
2025-09-04T12:39:37.821029,8000,8000
2025-09-04T12:39:38.008043,8000,8000
2025-09-04T12:39:38.195191,8000,8000
2025-09-04T12:39:38.384254,8000,8000
2025-09-04T12:39:38.571081,8000,8000
2025-09-04T12:39:38.757854,8000,7999
2025-09-04T12:39:38.944499,8000,7949
2025-09-04T12:39:39.131301,8000,7825
2025-09-04T12:39:39.318585,8000,7688
2025-09-04T12:39:39.506006,8000,7457
2025-09-04T12:39:39.695415,8000,7190
2025-09-04T12:39:39.882222,8000,6960
