Timestamp,total_particles,particles_remaining
2025-08-15T23:38:47.848889,8000,8000
2025-08-15T23:38:48.040460,8000,8000
2025-08-15T23:38:48.227950,8000,8000
2025-08-15T23:38:48.419568,8000,8000
2025-08-15T23:38:48.606983,8000,8000
2025-08-15T23:38:48.798266,8000,8000
2025-08-15T23:38:48.985710,8000,8000
2025-08-15T23:38:49.178302,8000,8000
2025-08-15T23:38:49.365350,8000,8000
2025-08-15T23:38:49.555654,8000,8000
2025-08-15T23:38:49.742534,8000,8000
2025-08-15T23:38:49.929846,8000,8000
2025-08-15T23:38:50.117000,8000,8000
2025-08-15T23:38:50.304249,8000,8000
2025-08-15T23:38:50.491291,8000,8000
2025-08-15T23:38:50.680374,8000,8000
2025-08-15T23:38:50.867548,8000,8000
2025-08-15T23:38:51.054538,8000,8000
2025-08-15T23:38:51.241583,8000,8000
2025-08-15T23:38:51.428698,8000,8000
2025-08-15T23:38:51.620341,8000,7994
2025-08-15T23:38:51.807298,8000,7935
2025-08-15T23:38:52.001028,8000,7811
2025-08-15T23:38:52.188199,8000,7668
2025-08-15T23:38:52.374977,8000,7401
2025-08-15T23:38:52.563892,8000,7165
2025-08-15T23:38:52.755667,8000,6905
2025-08-15T23:38:53.956676,8000,5105
2025-08-15T23:38:55.511327,8000,3311
2025-08-15T23:38:58.893275,8000,1321
2025-08-15T23:38:59.080595,8000,1209
2025-08-15T23:38:59.267577,8000,1090
2025-08-15T23:38:59.454819,8000,933
2025-08-15T23:38:59.696258,8000,786
2025-08-15T23:38:59.883983,8000,717
2025-08-15T23:39:00.071449,8000,654
2025-08-15T23:39:00.263312,8000,572
2025-08-15T23:39:00.450554,8000,453
2025-08-15T23:39:00.638240,8000,339
2025-08-15T23:39:00.825219,8000,239
2025-08-15T23:39:01.069358,8000,216
2025-08-15T23:39:01.256561,8000,216
2025-08-15T23:39:01.443988,8000,216
2025-08-15T23:39:01.636201,8000,216
2025-08-15T23:39:01.823767,8000,216
2025-08-15T23:39:02.014215,8000,182
2025-08-15T23:39:02.204194,8000,130
2025-08-15T23:39:02.445037,8000,48
