Timestamp,total_particles,particles_remaining,distance_travelled
2026-04-17T15:45:43.601547,8000,8000,0.0
2026-04-17T15:45:43.787283,8000,8000,0.09494884302025842
2026-04-17T15:45:43.972922,8000,8000,0.20313413963801671
2026-04-17T15:45:44.160458,8000,8000,0.25374825212820573
2026-04-17T15:45:44.349182,8000,8000,0.28795990193201954
2026-04-17T15:45:44.534858,8000,8000,0.31874205419362295
2026-04-17T15:45:44.720643,8000,8000,0.3532195061335301
2026-04-17T15:45:44.906342,8000,8000,0.3853267417138293
2026-04-17T15:45:45.091749,8000,8000,0.4115121195250403
2026-04-17T15:45:45.277176,8000,8000,0.442164717801736
2026-04-17T15:45:45.463736,8000,8000,0.47749656460836454
2026-04-17T15:45:45.648995,8000,8000,0.5068964194527295
2026-04-17T15:45:45.834148,8000,8000,0.5397475605977146
2026-04-17T15:45:46.019526,8000,8000,0.5719646782298099
2026-04-17T15:45:46.205335,8000,8000,0.6020523213368191
2026-04-17T15:45:46.390441,8000,8000,0.632298567924851
2026-04-17T15:45:46.575547,8000,8000,0.6629224011081435
2026-04-17T15:45:46.760973,8000,8000,0.6981141257052083
2026-04-17T15:45:46.947203,8000,8000,0.7291914638094708
2026-04-17T15:45:47.131927,8000,8000,0.7627229480610973
2026-04-17T15:45:47.318091,8000,7996,0.790408295605879
2026-04-17T15:45:47.503463,8000,7971,0.8257385228623119
2026-04-17T15:45:47.689434,8000,7898,0.856044724197958
2026-04-17T15:45:47.874809,8000,7775,0.8918355651842386
2026-04-17T15:45:48.060613,8000,7598,0.9226116810787157
2026-04-17T15:45:48.246160,8000,7408,0.9533680650929407
2026-04-17T15:45:48.431254,8000,7174,0.9886105373645592
2026-04-17T15:45:48.667860,8000,6882,1.0274948216837176
2026-04-17T15:45:48.853305,8000,6651,1.1317528917939303
2026-04-17T15:45:49.038478,8000,6419,1.2806495810768912
2026-04-17T15:45:49.224176,8000,6220,1.413611269213719
2026-04-17T15:45:49.460795,8000,5955,1.555659011308038
2026-04-17T15:45:49.645921,8000,5794,1.6572642673550944
2026-04-17T15:45:49.831143,8000,5619,1.8012822706688107
2026-04-17T15:45:50.016678,8000,5473,1.931108683148873
2026-04-17T15:45:50.253074,8000,5297,2.071332915959472
2026-04-17T15:45:50.438559,8000,5203,2.2009590619341735
2026-04-17T15:45:50.623647,8000,5183,2.3475913356684064
2026-04-17T15:45:50.808867,8000,5183,2.5150724149082118
2026-04-17T15:45:51.046657,8000,5183,2.6597232965151805
2026-04-17T15:45:51.232246,8000,5183,2.793244287971923
2026-04-17T15:45:51.417760,8000,5183,2.9350661640197457
2026-04-17T15:45:51.603208,8000,5183,3.0642567528157625
2026-04-17T15:45:51.840718,8000,5183,3.1777233171313575
2026-04-17T15:45:52.026186,8000,5183,3.3090176607675987
2026-04-17T15:45:52.212054,8000,5183,3.4587190406941453
2026-04-17T15:45:52.398189,8000,5183,3.592146615072835
2026-04-17T15:45:52.641253,8000,5183,3.731893408498564
2026-04-17T15:45:52.826533,8000,5183,3.847001441237207
2026-04-17T15:45:53.012258,8000,5183,4.019070775453297
2026-04-17T15:45:53.198493,8000,5183,4.161113479087836
2026-04-17T15:45:53.436931,8000,5183,4.297435763833243
2026-04-17T15:45:53.622835,8000,5183,4.429911501520047
2026-04-17T15:45:53.808656,8000,5183,4.581593203915289
2026-04-17T15:45:53.994409,8000,5183,4.719717575893187
2026-04-17T15:45:54.179919,8000,5183,4.8574961387108635
2026-04-17T15:45:54.365106,8000,5183,5.0116251512469105
2026-04-17T15:45:54.601452,8000,5183,5.176703316183197
2026-04-17T15:45:54.786773,8000,5145,5.393387998039642
2026-04-17T15:45:54.971901,8000,5088,5.567905656262702
2026-04-17T15:45:55.157242,8000,5061,5.623894956176957
