Timestamp,total_particles,particles_remaining,distance_travelled
2026-02-26T12:35:06.856257,8000,8000,0.0
2026-02-26T12:35:07.041376,8000,8000,0.09366935565716113
2026-02-26T12:35:07.226957,8000,8000,0.18549050406533352
2026-02-26T12:35:07.412492,8000,8000,0.23130631445100755
2026-02-26T12:35:07.598604,8000,8000,0.26778660202911075
2026-02-26T12:35:07.784050,8000,8000,0.2987444411951097
2026-02-26T12:35:07.969369,8000,8000,0.33068789240419344
2026-02-26T12:35:08.156826,8000,8000,0.3607901578997039
2026-02-26T12:35:08.343396,8000,8000,0.3947097265856721
2026-02-26T12:35:08.529209,8000,8000,0.42583112127798795
2026-02-26T12:35:08.714690,8000,8000,0.45617643835032345
2026-02-26T12:35:08.900066,8000,8000,0.48597612914843197
2026-02-26T12:35:09.084935,8000,8000,0.5179868677245859
2026-02-26T12:35:09.270392,8000,8000,0.5514563347414008
2026-02-26T12:35:09.455931,8000,8000,0.5812944353886302
2026-02-26T12:35:09.641313,8000,8000,0.6114438750514906
2026-02-26T12:35:09.829597,8000,8000,0.6460459128770598
2026-02-26T12:35:10.015148,8000,8000,0.6770044315117559
2026-02-26T12:35:10.200399,8000,8000,0.7073822411048654
2026-02-26T12:35:10.386046,8000,8000,0.7390008614474275
2026-02-26T12:35:10.574770,8000,7998,0.7709539995381555
2026-02-26T12:35:10.760008,8000,7962,0.8015552714644123
2026-02-26T12:35:10.945975,8000,7872,0.8369361971843856
2026-02-26T12:35:11.131465,8000,7750,0.8697105977906879
2026-02-26T12:35:11.316999,8000,7566,0.8998731600428527
2026-02-26T12:35:11.505155,8000,7330,0.9343099017597697
2026-02-26T12:35:11.690415,8000,7102,0.9673777639223452
2026-02-26T12:35:13.826071,8000,4352,1.0228265721344603
2026-02-26T12:35:14.011469,8000,4137,1.108574004449217
2026-02-26T12:35:15.631082,8000,2772,1.2876889092867876
2026-02-26T12:35:16.936642,8000,1996,1.4699817428400292
2026-02-26T12:35:17.920706,8000,1647,1.6678296228378333
2026-02-26T12:35:18.841760,8000,1225,1.8668542701555082
2026-02-26T12:35:19.027101,8000,1112,1.9846069360970362
2026-02-26T12:35:19.820939,8000,883,2.1582510837829636
2026-02-26T12:35:20.527136,8000,681,2.3195849003461815
2026-02-26T12:35:21.157504,8000,477,2.458427030966029
2026-02-26T12:35:21.749699,8000,342,2.665273157357269
2026-02-26T12:35:21.934763,8000,337,2.775613247351092
2026-02-26T12:35:22.119693,8000,303,2.910146319612243
2026-02-26T12:35:22.715401,8000,255,3.0559402657996095
2026-02-26T12:35:23.668178,8000,140,3.2378565789479756
2026-02-26T12:35:23.853749,8000,134,3.37681003347681
2026-02-26T12:35:24.349753,8000,84,3.572479092284549
2026-02-26T12:35:24.834647,8000,20,3.8034450730826537
2026-02-26T12:35:25.020680,8000,20,3.8748347934547733
2026-02-26T12:35:25.482959,8000,14,3.986869039057613
2026-02-26T12:35:25.668125,8000,14,4.111535498504903
2026-02-26T12:35:25.853273,8000,14,4.162409485212694
2026-02-26T12:35:26.278966,8000,14,4.2873465862035465
2026-02-26T12:35:26.463854,8000,1,4.4396377272797585
