Timestamp,total_particles,particles_remaining,distance_travelled
2026-03-02T13:34:29.364865,8000,8000,0
2026-03-02T13:34:29.550660,8000,8000,0.02357560364901699
2026-03-02T13:34:29.736804,8000,8000,0.05678476150641484
2026-03-02T13:34:29.922861,8000,8000,0.0882965147030704
2026-03-02T13:34:30.108618,8000,7999,0.11861180136120665
2026-03-02T13:34:30.295069,8000,7999,0.1420127955588272
2026-03-02T13:34:30.481900,8000,7999,0.1723230785512934
2026-03-02T13:34:30.668652,8000,7999,0.20483799613352344
2026-03-02T13:34:30.855601,8000,7999,0.23514605853712656
2026-03-02T13:34:31.042130,8000,7999,0.26696804028731325
2026-03-02T13:34:31.228765,8000,7999,0.2999090398716466
2026-03-02T13:34:31.415032,8000,7999,0.3306358784597459
2026-03-02T13:34:31.601003,8000,7999,0.36202787181421087
2026-03-02T13:34:31.786198,8000,7999,0.39255866246523047
2026-03-02T13:34:31.971709,8000,7999,0.4269631014036117
2026-03-02T13:34:32.157277,8000,7999,0.4562811663313032
2026-03-02T13:34:32.342646,8000,7999,0.48735093307041294
2026-03-02T13:34:32.527977,8000,7999,0.5204576691775565
2026-03-02T13:34:32.717885,8000,7999,0.5544333937765001
2026-03-02T13:34:32.903126,8000,7999,0.5860080802908346
2026-03-02T13:34:33.088291,8000,7999,0.6216826212228164
2026-03-02T13:34:33.276028,8000,7999,0.6509186346638955
2026-03-02T13:34:33.461782,8000,7987,0.6813898695110026
2026-03-02T13:34:33.648554,8000,7919,0.7134986459415338
2026-03-02T13:34:33.834294,8000,7814,0.743796991745268
2026-03-02T13:34:34.019709,8000,7665,0.7748915496952781
2026-03-02T13:34:34.205170,8000,7460,0.8016012515022894
2026-03-02T13:34:34.390040,8000,7195,0.8361791857839059
2026-03-02T13:34:34.577431,8000,6960,0.8668995967197249
2026-03-02T13:34:34.762833,8000,6706,0.8974750604838899
2026-03-02T13:34:37.535459,8000,2979,0.9987116948792374
2026-03-02T13:34:37.721273,8000,2868,1.0956269308247162
2026-03-02T13:34:37.909159,8000,2672,1.257036951473374
2026-03-02T13:34:38.098005,8000,2541,1.356258689236176
2026-03-02T13:34:38.283149,8000,2401,1.4871052955666597
2026-03-02T13:34:41.021813,8000,941,1.6475224651445868
2026-03-02T13:34:41.207078,8000,883,1.793672093682823
2026-03-02T13:34:41.391898,8000,804,1.9221811078844437
2026-03-02T13:34:41.577823,8000,708,1.9710420899892926
2026-03-02T13:34:42.119837,8000,510,2.086079076730377
2026-03-02T13:34:42.310401,8000,477,2.2142028397147464
2026-03-02T13:34:42.501625,8000,445,2.3140736595309863
2026-03-02T13:34:42.691983,8000,408,2.4019908469492615
2026-03-02T13:34:43.527623,8000,309,2.6169736725954684
2026-03-02T13:34:43.714107,8000,309,2.7734591131991526
2026-03-02T13:34:43.899787,8000,302,2.899869748275464
2026-03-02T13:34:44.087147,8000,274,3.0084706900374747
2026-03-02T13:34:44.273533,8000,211,3.0507843982507237
2026-03-02T13:34:44.461522,8000,162,3.0760300730664754
2026-03-02T13:34:44.649945,8000,94,3.2138954873650563
2026-03-02T13:34:44.840296,8000,37,3.302041535055183
2026-03-02T13:34:45.028223,8000,5,3.3633544813287246
