Timestamp,total_particles,particles_remaining
2025-09-04T10:49:07.685766,8000,8000
2025-09-04T10:49:07.872076,8000,8000
2025-09-04T10:49:08.059108,8000,8000
2025-09-04T10:49:08.249459,8000,8000
2025-09-04T10:49:08.436450,8000,8000
2025-09-04T10:49:08.623317,8000,8000
2025-09-04T10:49:08.815200,8000,8000
2025-09-04T10:49:09.002075,8000,8000
2025-09-04T10:49:09.188540,8000,8000
2025-09-04T10:49:09.375274,8000,8000
2025-09-04T10:49:09.562304,8000,8000
2025-09-04T10:49:09.749255,8000,8000
2025-09-04T10:49:09.938236,8000,8000
2025-09-04T10:49:10.124859,8000,8000
2025-09-04T10:49:10.311733,8000,8000
2025-09-04T10:49:10.498932,8000,8000
2025-09-04T10:49:10.685537,8000,8000
2025-09-04T10:49:10.872326,8000,8000
2025-09-04T10:49:11.059029,8000,8000
2025-09-04T10:49:11.246106,8000,8000
2025-09-04T10:49:11.432517,8000,7957
2025-09-04T10:49:11.619241,8000,7862
2025-09-04T10:49:11.808296,8000,7714
2025-09-04T10:49:11.995222,8000,7497
2025-09-04T10:49:12.185606,8000,7234
2025-09-04T10:49:12.372881,8000,6972
2025-09-04T10:49:13.269855,8000,5623
2025-09-04T10:49:14.825307,8000,3730
2025-09-04T10:49:19.770223,8000,829
2025-09-04T10:49:19.960179,8000,757
2025-09-04T10:49:20.147737,8000,665
2025-09-04T10:49:20.336095,8000,543
2025-09-04T10:49:20.776735,8000,305
2025-09-04T10:49:20.964318,8000,301
2025-09-04T10:49:21.151029,8000,275
2025-09-04T10:49:21.339924,8000,224
2025-09-04T10:49:21.526713,8000,165
2025-09-04T10:49:21.713461,8000,89
2025-09-04T10:49:21.951287,8000,20
2025-09-04T10:49:22.142065,8000,13
2025-09-04T10:49:22.380154,8000,13
2025-09-04T10:49:22.566790,8000,13
2025-09-04T10:49:22.753590,8000,3
