Timestamp,total_particles,particles_remaining
2025-09-04T11:10:56.392468,8000,8000
2025-09-04T11:10:56.578917,8000,8000
2025-09-04T11:10:56.765488,8000,8000
2025-09-04T11:10:56.952737,8000,8000
2025-09-04T11:10:57.140464,8000,8000
2025-09-04T11:10:57.327414,8000,8000
2025-09-04T11:10:57.514298,8000,8000
2025-09-04T11:10:57.702106,8000,8000
2025-09-04T11:10:57.889210,8000,8000
2025-09-04T11:10:58.076308,8000,8000
2025-09-04T11:10:58.263278,8000,8000
2025-09-04T11:10:58.451110,8000,8000
2025-09-04T11:10:58.638587,8000,8000
2025-09-04T11:10:58.825432,8000,8000
2025-09-04T11:10:59.012169,8000,8000
2025-09-04T11:10:59.198806,8000,8000
2025-09-04T11:10:59.385285,8000,8000
2025-09-04T11:10:59.573316,8000,8000
2025-09-04T11:10:59.759972,8000,8000
