Timestamp,total_particles,particles_remaining,distance_travelled
2026-03-05T13:13:54.229259,8000,8000,0.023185522674554402
2026-03-05T13:13:54.415298,8000,8000,0.062173941070958146
2026-03-05T13:13:54.601439,8000,8000,0.09808257871111191
2026-03-05T13:13:54.787689,8000,8000,0.1277193052169832
2026-03-05T13:13:54.974444,8000,8000,0.163030755824617
2026-03-05T13:13:55.160184,8000,8000,0.19594010036422657
2026-03-05T13:13:55.347705,8000,8000,0.228253298911737
2026-03-05T13:13:55.534584,8000,8000,0.26352964785270544
2026-03-05T13:13:55.722481,8000,8000,0.29631540880142804
2026-03-05T13:13:55.908500,8000,8000,0.32919792951899546
2026-03-05T13:13:56.094834,8000,8000,0.36051871836491045
2026-03-05T13:13:56.301780,8000,8000,0.4011782289805078
2026-03-05T13:13:56.487865,8000,8000,0.4317416107017538
2026-03-05T13:13:56.675056,8000,8000,0.4673016177374097
2026-03-05T13:13:56.861413,8000,8000,0.4964658362373586
2026-03-05T13:13:57.047574,8000,8000,0.5303271052378504
2026-03-05T13:13:57.233901,8000,8000,0.5616990204972431
2026-03-05T13:13:57.420064,8000,8000,0.5983772073195803
2026-03-05T13:13:57.605062,8000,7994,0.6314367290753756
2026-03-05T13:13:57.790190,8000,7949,0.6632276899440569
2026-03-05T13:13:57.975139,8000,7906,0.6980870946733709
2026-03-05T13:13:58.160470,8000,7876,0.7315664419760366
2026-03-05T13:13:58.346197,8000,7848,0.7630972258103841
2026-03-05T13:13:58.531662,8000,7823,0.7983902852332238
2026-03-05T13:13:58.716844,8000,7812,0.8271382241736511
2026-03-05T13:13:58.901910,8000,7802,0.8637367575026031
2026-03-05T13:13:59.087433,8000,7795,0.8956677561251021
