Timestamp,total_particles,particles_remaining
2025-08-15T23:39:23.067654,8000,8000
2025-08-15T23:39:23.254724,8000,8000
2025-08-15T23:39:23.444177,8000,8000
2025-08-15T23:39:23.631271,8000,8000
2025-08-15T23:39:23.819935,8000,8000
2025-08-15T23:39:24.007118,8000,8000
2025-08-15T23:39:24.198514,8000,8000
2025-08-15T23:39:24.386246,8000,8000
2025-08-15T23:39:24.573686,8000,8000
2025-08-15T23:39:24.761745,8000,7918
2025-08-15T23:39:24.948576,8000,7904
2025-08-15T23:39:25.135745,8000,7902
2025-08-15T23:39:25.324044,8000,7902
2025-08-15T23:39:25.511579,8000,7902
2025-08-15T23:39:25.698675,8000,7902
2025-08-15T23:39:25.885735,8000,7902
2025-08-15T23:39:26.124964,8000,7902
2025-08-15T23:39:26.311962,8000,7885
2025-08-15T23:39:26.498977,8000,7861
2025-08-15T23:39:26.736875,8000,7842
2025-08-15T23:39:26.924017,8000,7809
2025-08-15T23:39:27.161547,8000,7783
2025-08-15T23:39:27.348580,8000,7780
2025-08-15T23:39:27.536948,8000,7777
2025-08-15T23:39:27.724433,8000,7767
2025-08-15T23:39:27.912596,8000,7753
2025-08-15T23:39:28.151793,8000,7726
2025-08-15T23:39:28.440450,8000,7545
2025-08-15T23:39:28.628713,8000,7461
2025-08-15T23:39:28.866767,8000,7354
2025-08-15T23:39:29.057480,8000,7192
2025-08-15T23:39:29.300413,8000,6976
2025-08-15T23:39:29.541018,8000,6871
2025-08-15T23:39:29.779460,8000,6725
2025-08-15T23:39:29.967413,8000,6572
2025-08-15T23:39:30.155149,8000,6395
2025-08-15T23:39:30.342770,8000,6240
2025-08-15T23:39:30.529791,8000,6105
2025-08-15T23:39:30.716775,8000,6018
2025-08-15T23:39:30.903879,8000,5962
2025-08-15T23:39:31.090597,8000,5934
2025-08-15T23:39:31.340326,8000,5924
2025-08-15T23:39:31.527702,8000,5883
2025-08-15T23:39:31.714793,8000,5801
2025-08-15T23:39:31.901848,8000,5673
2025-08-15T23:39:32.139546,8000,5486
2025-08-15T23:39:32.377131,8000,5368
2025-08-15T23:39:32.564587,8000,5250
2025-08-15T23:39:32.858376,8000,4944
2025-08-15T23:39:33.146872,8000,4670
2025-08-15T23:39:33.486099,8000,4313
2025-08-15T23:39:33.673495,8000,4161
2025-08-15T23:39:33.916174,8000,3943
2025-08-15T23:39:34.153987,8000,3710
2025-08-15T23:39:34.344877,8000,3552
2025-08-15T23:39:34.531917,8000,3377
2025-08-15T23:39:34.722189,8000,3205
2025-08-15T23:39:34.909010,8000,3046
2025-08-15T23:39:35.099188,8000,2947
2025-08-15T23:39:35.336831,8000,2848
2025-08-15T23:39:35.524065,8000,2727
2025-08-15T23:39:35.761697,8000,2564
2025-08-15T23:39:35.948869,8000,2457
2025-08-15T23:39:36.240777,8000,2264
2025-08-15T23:39:36.427897,8000,2129
2025-08-15T23:39:36.666223,8000,2024
2025-08-15T23:39:36.857890,8000,1923
2025-08-15T23:39:37.045667,8000,1801
2025-08-15T23:39:37.232337,8000,1695
2025-08-15T23:39:37.480343,8000,1593
2025-08-15T23:39:37.668077,8000,1494
2025-08-15T23:39:37.855201,8000,1378
2025-08-15T23:39:38.042346,8000,1278
2025-08-15T23:39:38.229559,8000,1170
2025-08-15T23:39:38.416485,8000,1114
2025-08-15T23:39:38.603817,8000,1082
2025-08-15T23:39:38.791113,8000,1060
2025-08-15T23:39:38.978369,8000,1052
2025-08-15T23:39:39.165449,8000,1052
2025-08-15T23:39:39.403540,8000,1052
2025-08-15T23:39:39.596821,8000,1052
2025-08-15T23:39:39.786111,8000,1052
2025-08-15T23:39:39.973160,8000,1021
2025-08-15T23:39:40.160714,8000,997
2025-08-15T23:39:40.348373,8000,972
2025-08-15T23:39:40.536486,8000,936
2025-08-15T23:39:40.724462,8000,903
2025-08-15T23:39:40.915712,8000,873
2025-08-15T23:39:41.153692,8000,843
2025-08-15T23:39:41.391231,8000,785
2025-08-15T23:39:41.634334,8000,730
2025-08-15T23:39:41.821598,8000,696
2025-08-15T23:39:42.160875,8000,661
2025-08-15T23:39:42.347952,8000,624
2025-08-15T23:39:42.535479,8000,578
2025-08-15T23:39:42.773191,8000,538
2025-08-15T23:39:42.960298,8000,510
2025-08-15T23:39:43.147445,8000,452
2025-08-15T23:39:43.537369,8000,362
2025-08-15T23:39:43.776735,8000,315
2025-08-15T23:39:43.967067,8000,258
2025-08-15T23:39:44.158384,8000,167
2025-08-15T23:39:44.345648,8000,85
2025-08-15T23:39:44.532873,8000,54
2025-08-15T23:39:44.770428,8000,54
2025-08-15T23:39:44.957512,8000,39
2025-08-15T23:39:45.144632,8000,18
2025-08-15T23:39:45.331569,8000,18
2025-08-15T23:39:45.573101,8000,18
2025-08-15T23:39:45.764459,8000,18
2025-08-15T23:39:45.951514,8000,14
2025-08-15T23:39:46.138834,8000,2
