Timestamp,total_particles,particles_remaining
2025-09-04T11:30:11.467334,8000,8000
2025-09-04T11:30:11.654088,8000,8000
2025-09-04T11:30:11.841624,8000,8000
2025-09-04T11:30:12.028341,8000,8000
2025-09-04T11:30:12.215453,8000,8000
2025-09-04T11:30:12.402468,8000,8000
2025-09-04T11:30:12.589627,8000,8000
2025-09-04T11:30:12.778224,8000,8000
2025-09-04T11:30:12.966190,8000,8000
2025-09-04T11:30:13.156338,8000,8000
2025-09-04T11:30:13.343367,8000,8000
2025-09-04T11:30:13.530268,8000,8000
2025-09-04T11:30:13.724570,8000,8000
2025-09-04T11:30:13.911461,8000,8000
2025-09-04T11:30:14.099202,8000,8000
2025-09-04T11:30:14.294770,8000,8000
2025-09-04T11:30:14.481368,8000,8000
2025-09-04T11:30:14.669099,8000,8000
2025-09-04T11:30:14.858866,8000,8000
2025-09-04T11:30:15.053959,8000,8000
2025-09-04T11:30:15.241706,8000,8000
2025-09-04T11:30:15.430193,8000,8000
2025-09-04T11:30:15.618329,8000,8000
2025-09-04T11:30:15.805382,8000,7990
2025-09-04T11:30:15.992346,8000,7947
2025-09-04T11:30:16.179003,8000,7854
2025-09-04T11:30:16.365854,8000,7707
2025-09-04T11:30:16.553310,8000,7526
2025-09-04T11:30:16.746296,8000,7279
2025-09-04T11:30:16.933291,8000,7035
2025-09-04T11:30:17.120440,8000,6813
2025-09-04T11:30:18.629131,8000,4532
2025-09-04T11:30:19.679655,8000,3451
2025-09-04T11:30:23.372404,8000,1350
2025-09-04T11:30:24.380674,8000,977
2025-09-04T11:30:24.570341,8000,895
2025-09-04T11:30:24.759472,8000,785
2025-09-04T11:30:24.947818,8000,651
2025-09-04T11:30:25.343133,8000,423
2025-09-04T11:30:25.531652,8000,386
2025-09-04T11:30:25.720619,8000,356
2025-09-04T11:30:25.910272,8000,301
2025-09-04T11:30:26.099141,8000,238
2025-09-04T11:30:26.287771,8000,166
2025-09-04T11:30:26.476779,8000,80
2025-09-04T11:30:26.723124,8000,17
2025-09-04T11:30:26.968347,8000,11
2025-09-04T11:30:27.156717,8000,11
2025-09-04T11:30:27.345863,8000,10
2025-09-04T11:30:27.534210,8000,7
2025-09-04T11:30:27.723041,8000,7
2025-09-04T11:30:27.911898,8000,1
