Timestamp,total_particles,particles_remaining,distance_travelled
2026-02-26T15:06:18.875942,8000,786,0.0
2026-02-26T15:06:19.062675,8000,786,0.11677174551918323
2026-02-26T15:06:19.247604,8000,786,0.2874129377788454
2026-02-26T15:06:19.432533,8000,786,0.39380416177590155
2026-02-26T15:06:19.617880,8000,786,0.44580645243513606
2026-02-26T15:06:19.802863,8000,786,0.4740388302019978
2026-02-26T15:06:19.988009,8000,786,0.5537346517289101
2026-02-26T15:06:20.173394,8000,786,0.6793500311467341
2026-02-26T15:06:20.359660,8000,786,0.7777969394348329
2026-02-26T15:06:20.545257,8000,786,0.9079433804958656
2026-02-26T15:06:20.731705,8000,766,1.0004704763644001
2026-02-26T15:06:20.917005,8000,728,1.1397731714474986
2026-02-26T15:06:21.104277,8000,690,1.2556641982881116
2026-02-26T15:06:21.293850,8000,655,1.3926293047553624
2026-02-26T15:06:21.481076,8000,642,1.5145308737572867
2026-02-26T15:06:21.666247,8000,639,1.6392798655127747
2026-02-26T15:06:21.854175,8000,639,1.76407248983042
2026-02-26T15:06:22.039425,8000,639,1.9076437326525697
2026-02-26T15:06:22.226332,8000,639,2.0217947999707526
2026-02-26T15:06:22.412445,8000,639,2.1687544411707957
2026-02-26T15:06:22.597931,8000,639,2.2935178106355396
2026-02-26T15:06:22.785142,8000,639,2.43192382509588
2026-02-26T15:06:22.970398,8000,639,2.562448121760762
2026-02-26T15:06:23.155830,8000,639,2.689150344708846
2026-02-26T15:06:23.343192,8000,639,2.7957195751081727
2026-02-26T15:06:23.528442,8000,639,2.9397942509380726
2026-02-26T15:06:23.715129,8000,639,3.0507793421559404
2026-02-26T15:06:23.900979,8000,639,3.1902535697507517
2026-02-26T15:06:24.087241,8000,639,3.292196592406631
2026-02-26T15:06:24.272545,8000,639,3.4746603684776325
2026-02-26T15:06:24.461036,8000,639,3.557668347480019
2026-02-26T15:06:24.647404,8000,639,3.672807869546296
2026-02-26T15:06:24.832956,8000,639,3.7723213513597864
