Timestamp,total_particles,particles_remaining
2025-09-04T11:11:32.801142,8000,8000
2025-09-04T11:11:32.991125,8000,8000
2025-09-04T11:11:33.177983,8000,8000
2025-09-04T11:11:33.365622,8000,8000
2025-09-04T11:11:33.552604,8000,8000
2025-09-04T11:11:33.739955,8000,8000
2025-09-04T11:11:33.927114,8000,8000
2025-09-04T11:11:34.115932,8000,8000
2025-09-04T11:11:34.306596,8000,8000
2025-09-04T11:11:34.498794,8000,8000
2025-09-04T11:11:34.687588,8000,8000
2025-09-04T11:11:34.882837,8000,8000
2025-09-04T11:11:35.074319,8000,8000
2025-09-04T11:11:35.264273,8000,8000
2025-09-04T11:11:35.454700,8000,8000
2025-09-04T11:11:35.644278,8000,8000
2025-09-04T11:11:35.833895,8000,8000
2025-09-04T11:11:36.023577,8000,8000
2025-09-04T11:11:36.212610,8000,8000
2025-09-04T11:11:36.401795,8000,8000
2025-09-04T11:11:36.592508,8000,8000
2025-09-04T11:11:36.781456,8000,8000
2025-09-04T11:11:36.971952,8000,7997
2025-09-04T11:11:37.167117,8000,7949
2025-09-04T11:11:37.356025,8000,7858
2025-09-04T11:11:37.545164,8000,7702
2025-09-04T11:11:37.734564,8000,7494
2025-09-04T11:11:37.923469,8000,7260
2025-09-04T11:11:38.116510,8000,6998
2025-09-04T11:11:38.304845,8000,6740
2025-09-04T11:11:40.638821,8000,3752
2025-09-04T11:11:45.596378,8000,912
2025-09-04T11:11:46.141577,8000,723
2025-09-04T11:11:46.328371,8000,626
2025-09-04T11:11:46.515135,8000,512
2025-09-04T11:11:46.752444,8000,371
2025-09-04T11:11:46.939101,8000,363
2025-09-04T11:11:47.125581,8000,316
2025-09-04T11:11:47.312864,8000,242
2025-09-04T11:11:47.499693,8000,164
2025-09-04T11:11:47.741513,8000,107
2025-09-04T11:11:47.928122,8000,107
2025-09-04T11:11:48.115610,8000,107
2025-09-04T11:11:48.302308,8000,107
2025-09-04T11:11:48.488930,8000,70
2025-09-04T11:11:48.726573,8000,6
