Timestamp,total_particles,particles_remaining
2025-09-04T12:11:31.295248,8000,8000
2025-09-04T12:11:31.481910,8000,8000
2025-09-04T12:11:31.669775,8000,7999
2025-09-04T12:11:31.856403,8000,7999
2025-09-04T12:11:32.044222,8000,7999
2025-09-04T12:11:32.231230,8000,7954
2025-09-04T12:11:32.418354,8000,7765
2025-09-04T12:11:32.605684,8000,7383
2025-09-04T12:11:32.792584,8000,7113
2025-09-04T12:11:32.979478,8000,6931
2025-09-04T12:11:33.166250,8000,6784
2025-09-04T12:11:33.463966,8000,6652
2025-09-04T12:11:33.650954,8000,6480
2025-09-04T12:11:33.837778,8000,6329
2025-09-04T12:11:34.024361,8000,6190
2025-09-04T12:11:34.210981,8000,6047
2025-09-04T12:11:34.452709,8000,5888
2025-09-04T12:11:34.639810,8000,5701
2025-09-04T12:11:34.827440,8000,5520
2025-09-04T12:11:35.070544,8000,5281
2025-09-04T12:11:35.257560,8000,5125
2025-09-04T12:11:35.500221,8000,4907
2025-09-04T12:11:35.795889,8000,4590
2025-09-04T12:11:36.038296,8000,4396
2025-09-04T12:11:36.224871,8000,4211
2025-09-04T12:11:36.411757,8000,4052
2025-09-04T12:11:36.653110,8000,3831
2025-09-04T12:11:36.893524,8000,3629
2025-09-04T12:11:37.080773,8000,3485
2025-09-04T12:11:37.271030,8000,3322
2025-09-04T12:11:37.513490,8000,3167
2025-09-04T12:11:37.917723,8000,2986
2025-09-04T12:11:38.158238,8000,2853
2025-09-04T12:11:38.398822,8000,2690
2025-09-04T12:11:38.585750,8000,2587
2025-09-04T12:11:38.775993,8000,2519
2025-09-04T12:11:39.015835,8000,2486
2025-09-04T12:11:39.202668,8000,2408
2025-09-04T12:11:39.390008,8000,2289
2025-09-04T12:11:39.577126,8000,2182
2025-09-04T12:11:39.817848,8000,2134
2025-09-04T12:11:40.004956,8000,2105
2025-09-04T12:11:40.195353,8000,2079
2025-09-04T12:11:40.381853,8000,2040
2025-09-04T12:11:40.568749,8000,1990
2025-09-04T12:11:40.808163,8000,1925
2025-09-04T12:11:40.995102,8000,1857
2025-09-04T12:11:41.182131,8000,1768
2025-09-04T12:11:41.369186,8000,1679
2025-09-04T12:11:41.556146,8000,1576
2025-09-04T12:11:41.796406,8000,1492
2025-09-04T12:11:42.038311,8000,1392
2025-09-04T12:11:42.225036,8000,1365
2025-09-04T12:11:42.413763,8000,1313
2025-09-04T12:11:42.600792,8000,1249
2025-09-04T12:11:42.787727,8000,1168
2025-09-04T12:11:42.974400,8000,1070
2025-09-04T12:11:43.161230,8000,984
2025-09-04T12:11:43.348004,8000,917
2025-09-04T12:11:43.535951,8000,883
2025-09-04T12:11:43.723258,8000,845
2025-09-04T12:11:43.913293,8000,835
2025-09-04T12:11:44.157668,8000,828
2025-09-04T12:11:44.345571,8000,828
2025-09-04T12:11:44.532512,8000,828
2025-09-04T12:11:44.719407,8000,828
2025-09-04T12:11:44.906069,8000,822
2025-09-04T12:11:45.092645,8000,793
2025-09-04T12:11:45.279983,8000,725
2025-09-04T12:11:45.466872,8000,663
2025-09-04T12:11:45.705540,8000,556
2025-09-04T12:11:45.944334,8000,474
2025-09-04T12:11:46.133212,8000,445
2025-09-04T12:11:46.323096,8000,432
2025-09-04T12:11:46.513133,8000,432
2025-09-04T12:11:46.703279,8000,432
2025-09-04T12:11:46.893254,8000,432
2025-09-04T12:11:47.082931,8000,432
2025-09-04T12:11:47.272604,8000,432
2025-09-04T12:11:47.462190,8000,432
2025-09-04T12:11:47.652449,8000,432
2025-09-04T12:11:47.842151,8000,432
2025-09-04T12:11:48.031638,8000,432
2025-09-04T12:11:48.220688,8000,432
2025-09-04T12:11:48.462864,8000,421
2025-09-04T12:11:49.176002,8000,371
2025-09-04T12:11:49.521568,8000,336
2025-09-04T12:11:50.488931,8000,230
2025-09-04T12:11:50.677606,8000,199
2025-09-04T12:11:50.866096,8000,194
2025-09-04T12:11:51.054504,8000,194
2025-09-04T12:11:51.242423,8000,194
2025-09-04T12:11:51.430500,8000,194
2025-09-04T12:11:51.618723,8000,194
2025-09-04T12:11:51.806639,8000,194
2025-09-04T12:11:51.994715,8000,194
2025-09-04T12:11:52.182247,8000,194
2025-09-04T12:11:52.369948,8000,194
2025-09-04T12:11:52.557552,8000,194
2025-09-04T12:11:52.745630,8000,194
2025-09-04T12:11:52.934970,8000,167
2025-09-04T12:11:53.122903,8000,119
2025-09-04T12:11:53.515748,8000,114
2025-09-04T12:11:53.703287,8000,114
2025-09-04T12:11:53.891659,8000,95
2025-09-04T12:11:54.078961,8000,82
2025-09-04T12:11:54.266444,8000,63
2025-09-04T12:11:55.739296,8000,52
2025-09-04T12:11:55.927113,8000,52
2025-09-04T12:11:56.115469,8000,52
2025-09-04T12:11:56.303571,8000,52
2025-09-04T12:11:56.491470,8000,52
2025-09-04T12:11:56.679038,8000,52
2025-09-04T12:11:56.865406,8000,52
2025-09-04T12:11:57.051909,8000,52
2025-09-04T12:11:57.238700,8000,52
2025-09-04T12:11:57.424258,8000,52
2025-09-04T12:11:57.610362,8000,52
2025-09-04T12:11:57.796559,8000,52
2025-09-04T12:11:57.986970,8000,52
2025-09-04T12:11:58.176286,8000,52
2025-09-04T12:11:58.363158,8000,52
2025-09-04T12:11:58.551919,8000,52
2025-09-04T12:11:58.738875,8000,52
2025-09-04T12:11:58.926188,8000,52
2025-09-04T12:11:59.114982,8000,52
2025-09-04T12:11:59.301758,8000,52
2025-09-04T12:11:59.489175,8000,52
2025-09-04T12:11:59.677129,8000,52
2025-09-04T12:11:59.863996,8000,52
2025-09-04T12:12:00.051104,8000,52
2025-09-04T12:12:00.237261,8000,52
2025-09-04T12:12:00.423886,8000,52
2025-09-04T12:12:00.610252,8000,52
2025-09-04T12:12:00.797230,8000,8000
2025-09-04T12:12:00.983981,8000,8000
2025-09-04T12:12:01.171051,8000,7841
2025-09-04T12:12:01.357517,8000,7841
