Timestamp,total_particles,particles_remaining
2025-09-04T11:24:43.222467,8000,8000
2025-09-04T11:24:43.409216,8000,8000
2025-09-04T11:24:43.596931,8000,8000
2025-09-04T11:24:43.783406,8000,8000
2025-09-04T11:24:43.970875,8000,8000
2025-09-04T11:24:44.157902,8000,8000
2025-09-04T11:24:44.344719,8000,8000
2025-09-04T11:24:44.531231,8000,8000
2025-09-04T11:24:44.718076,8000,8000
2025-09-04T11:24:44.904746,8000,7989
2025-09-04T11:24:45.097836,8000,7989
2025-09-04T11:24:45.284681,8000,7989
2025-09-04T11:24:45.471719,8000,7989
2025-09-04T11:24:45.658908,8000,7989
2025-09-04T11:24:45.845633,8000,7989
2025-09-04T11:24:46.032362,8000,7989
2025-09-04T11:24:46.219529,8000,7989
2025-09-04T11:24:46.406683,8000,7989
2025-09-04T11:24:46.593607,8000,7989
2025-09-04T11:24:46.788566,8000,7989
2025-09-04T11:24:46.975764,8000,7989
2025-09-04T11:24:47.163144,8000,7989
2025-09-04T11:24:47.350521,8000,7989
2025-09-04T11:24:47.537382,8000,7989
2025-09-04T11:24:47.724729,8000,7989
2025-09-04T11:24:47.917514,8000,7989
2025-09-04T11:24:48.104711,8000,7989
2025-09-04T11:24:48.291987,8000,7989
2025-09-04T11:24:48.479920,8000,7989
2025-09-04T11:24:48.667153,8000,7989
2025-09-04T11:24:48.854256,8000,7989
2025-09-04T11:24:49.040840,8000,7989
2025-09-04T11:24:49.227716,8000,7989
2025-09-04T11:24:49.419400,8000,7989
2025-09-04T11:24:49.606674,8000,7989
2025-09-04T11:24:49.793652,8000,7989
2025-09-04T11:24:49.982539,8000,7989
2025-09-04T11:24:50.169742,8000,7989
2025-09-04T11:24:50.357695,8000,7989
2025-09-04T11:24:50.544951,8000,7989
2025-09-04T11:24:50.732367,8000,7989
2025-09-04T11:24:50.919775,8000,7989
2025-09-04T11:24:51.107661,8000,7989
2025-09-04T11:24:51.295138,8000,7989
2025-09-04T11:24:51.482129,8000,7989
2025-09-04T11:24:51.668927,8000,7989
2025-09-04T11:24:51.856161,8000,7989
2025-09-04T11:24:52.042986,8000,7989
2025-09-04T11:24:52.229994,8000,7989
2025-09-04T11:24:52.417493,8000,7989
2025-09-04T11:24:52.603996,8000,7989
2025-09-04T11:24:52.790979,8000,7989
2025-09-04T11:24:52.978140,8000,7989
2025-09-04T11:24:53.166056,8000,7989
2025-09-04T11:24:53.361783,8000,7989
2025-09-04T11:24:53.549885,8000,7989
2025-09-04T11:24:53.737363,8000,7989
2025-09-04T11:24:53.924943,8000,7989
2025-09-04T11:24:54.112134,8000,7989
2025-09-04T11:24:54.300049,8000,7989
2025-09-04T11:24:54.487762,8000,7989
2025-09-04T11:24:54.674895,8000,7989
2025-09-04T11:24:54.861834,8000,7989
2025-09-04T11:24:55.048783,8000,7989
2025-09-04T11:24:55.235581,8000,7989
2025-09-04T11:24:55.423102,8000,7989
2025-09-04T11:24:55.610433,8000,7989
2025-09-04T11:24:55.801653,8000,7989
2025-09-04T11:24:55.988582,8000,7989
2025-09-04T11:24:56.176811,8000,7989
2025-09-04T11:24:56.364797,8000,7989
2025-09-04T11:24:56.552381,8000,7989
2025-09-04T11:24:56.739601,8000,7989
2025-09-04T11:24:56.926895,8000,7989
2025-09-04T11:24:57.114218,8000,7989
2025-09-04T11:24:57.301324,8000,7989
2025-09-04T11:24:57.488304,8000,7989
2025-09-04T11:24:57.675579,8000,7989
2025-09-04T11:24:57.862264,8000,7989
2025-09-04T11:24:58.050995,8000,7989
2025-09-04T11:24:58.238882,8000,7989
2025-09-04T11:24:58.426594,8000,7989
2025-09-04T11:24:58.614077,8000,7989
2025-09-04T11:24:58.802109,8000,7989
2025-09-04T11:24:58.989605,8000,7989
2025-09-04T11:24:59.177201,8000,7989
2025-09-04T11:24:59.364621,8000,7989
2025-09-04T11:24:59.552209,8000,7989
2025-09-04T11:24:59.739757,8000,7989
2025-09-04T11:24:59.927320,8000,7989
2025-09-04T11:25:00.115194,8000,7989
2025-09-04T11:25:00.302487,8000,7989
2025-09-04T11:25:00.489657,8000,7989
2025-09-04T11:25:00.676904,8000,7989
2025-09-04T11:25:00.864051,8000,7989
2025-09-04T11:25:01.052065,8000,7989
2025-09-04T11:25:01.241740,8000,7989
2025-09-04T11:25:01.430874,8000,7989
2025-09-04T11:25:01.621758,8000,7989
2025-09-04T11:25:01.813185,8000,7989
2025-09-04T11:25:02.003821,8000,7989
2025-09-04T11:25:02.194150,8000,7989
2025-09-04T11:25:02.384448,8000,7989
2025-09-04T11:25:02.575371,8000,7989
2025-09-04T11:25:02.765241,8000,7989
2025-09-04T11:25:02.955599,8000,7989
2025-09-04T11:25:03.144991,8000,7989
2025-09-04T11:25:03.334791,8000,7989
2025-09-04T11:25:03.525292,8000,7989
2025-09-04T11:25:03.714600,8000,7989
2025-09-04T11:25:03.904042,8000,7989
2025-09-04T11:25:04.093104,8000,7989
2025-09-04T11:25:04.282504,8000,7989
2025-09-04T11:25:04.471539,8000,7989
2025-09-04T11:25:04.660762,8000,7989
2025-09-04T11:25:04.850058,8000,7989
2025-09-04T11:25:05.039312,8000,7989
2025-09-04T11:25:05.227993,8000,7989
2025-09-04T11:25:05.416936,8000,7989
2025-09-04T11:25:05.605834,8000,7989
2025-09-04T11:25:05.794728,8000,7989
2025-09-04T11:25:05.984157,8000,7989
2025-09-04T11:25:06.173451,8000,7989
2025-09-04T11:25:06.362284,8000,7989
2025-09-04T11:25:06.550629,8000,7989
2025-09-04T11:25:06.739142,8000,7989
2025-09-04T11:25:06.927508,8000,7989
2025-09-04T11:25:07.115498,8000,7938
2025-09-04T11:25:07.303486,8000,7884
2025-09-04T11:25:07.491566,8000,7808
2025-09-04T11:25:07.679668,8000,7736
2025-09-04T11:25:07.867478,8000,7655
2025-09-04T11:25:08.055669,8000,7543
2025-09-04T11:25:08.243817,8000,7476
2025-09-04T11:25:08.432383,8000,7402
2025-09-04T11:25:08.620590,8000,7348
2025-09-04T11:25:08.808721,8000,7304
2025-09-04T11:25:08.996219,8000,7252
2025-09-04T11:25:09.184508,8000,7211
2025-09-04T11:25:09.371653,8000,7181
2025-09-04T11:25:09.559225,8000,7157
2025-09-04T11:25:09.746991,8000,7150
2025-09-04T11:25:09.934498,8000,7149
2025-09-04T11:25:10.121985,8000,7149
2025-09-04T11:25:10.309556,8000,7149
2025-09-04T11:25:10.497400,8000,7149
2025-09-04T11:25:10.684779,8000,7149
