Timestamp,total_particles,particles_remaining
2025-09-04T12:18:37.470882,8000,8000
2025-09-04T12:18:37.658247,8000,8000
2025-09-04T12:18:37.847167,8000,8000
2025-09-04T12:18:38.037429,8000,8000
2025-09-04T12:18:38.224360,8000,8000
2025-09-04T12:18:38.412446,8000,8000
2025-09-04T12:18:38.598873,8000,8000
2025-09-04T12:18:38.788593,8000,8000
2025-09-04T12:18:38.975921,8000,8000
2025-09-04T12:18:39.162561,8000,8000
2025-09-04T12:18:39.349363,8000,8000
2025-09-04T12:18:39.536170,8000,8000
2025-09-04T12:18:39.725010,8000,8000
2025-09-04T12:18:39.912155,8000,8000
