Timestamp,total_particles,particles_remaining
2025-09-04T11:50:31.358805,8000,8000
2025-09-04T11:50:31.546366,8000,8000
2025-09-04T11:50:31.734072,8000,8000
2025-09-04T11:50:31.921970,8000,8000
2025-09-04T11:50:32.114025,8000,8000
2025-09-04T11:50:32.304847,8000,8000
2025-09-04T11:50:32.493582,8000,8000
2025-09-04T11:50:32.685294,8000,8000
2025-09-04T11:50:32.872961,8000,8000
2025-09-04T11:50:33.063490,8000,8000
2025-09-04T11:50:33.256441,8000,8000
2025-09-04T11:50:33.445752,8000,8000
2025-09-04T11:50:33.632699,8000,8000
2025-09-04T11:50:33.820554,8000,8000
2025-09-04T11:50:34.007841,8000,8000
2025-09-04T11:50:34.195615,8000,8000
2025-09-04T11:50:34.382343,8000,8000
2025-09-04T11:50:34.569596,8000,8000
2025-09-04T11:50:34.756544,8000,8000
2025-09-04T11:50:34.944039,8000,8000
2025-09-04T11:50:35.134080,8000,8000
2025-09-04T11:50:35.321021,8000,8000
2025-09-04T11:50:35.507508,8000,8000
2025-09-04T11:50:35.694250,8000,8000
2025-09-04T11:50:35.881055,8000,8000
2025-09-04T11:50:36.068685,8000,8000
2025-09-04T11:50:36.255823,8000,8000
2025-09-04T11:50:36.442086,8000,8000
2025-09-04T11:50:36.628268,8000,8000
2025-09-04T11:50:36.814259,8000,8000
2025-09-04T11:50:37.000860,8000,8000
2025-09-04T11:50:37.189299,8000,7985
2025-09-04T11:50:37.377002,8000,7929
2025-09-04T11:50:37.564537,8000,7842
2025-09-04T11:50:37.751533,8000,7669
2025-09-04T11:50:37.938535,8000,7515
2025-09-04T11:50:38.125140,8000,7344
2025-09-04T11:50:38.312399,8000,7105
2025-09-04T11:50:38.499332,8000,6842
2025-09-04T11:50:38.744196,8000,6545
2025-09-04T11:50:38.930862,8000,6276
2025-09-04T11:50:39.117891,8000,5964
2025-09-04T11:50:39.305148,8000,5629
2025-09-04T11:50:39.492137,8000,5381
2025-09-04T11:50:39.679024,8000,5058
2025-09-04T11:50:39.866231,8000,4762
2025-09-04T11:50:40.053314,8000,4525
2025-09-04T11:50:40.240561,8000,4296
2025-09-04T11:50:40.427703,8000,4121
2025-09-04T11:50:40.615145,8000,4028
2025-09-04T11:50:40.866130,8000,3986
2025-09-04T11:50:41.052953,8000,3930
2025-09-04T11:50:41.239855,8000,3832
2025-09-04T11:50:41.426486,8000,3742
2025-09-04T11:50:41.613526,8000,3598
2025-09-04T11:50:41.801217,8000,3471
2025-09-04T11:50:42.042415,8000,3275
2025-09-04T11:50:42.229389,8000,3194
2025-09-04T11:50:42.416381,8000,3043
2025-09-04T11:50:42.658210,8000,2883
2025-09-04T11:50:42.845732,8000,2748
2025-09-04T11:50:43.087853,8000,2520
2025-09-04T11:50:43.274989,8000,2385
2025-09-04T11:50:43.530454,8000,2196
2025-09-04T11:50:43.717423,8000,2071
2025-09-04T11:50:43.956161,8000,1946
2025-09-04T11:50:44.248160,8000,1779
2025-09-04T11:50:44.434946,8000,1693
2025-09-04T11:50:44.623796,8000,1563
2025-09-04T11:50:44.811122,8000,1469
2025-09-04T11:50:44.997901,8000,1399
2025-09-04T11:50:45.237089,8000,1344
2025-09-04T11:50:45.424094,8000,1323
2025-09-04T11:50:45.611121,8000,1294
2025-09-04T11:50:45.798143,8000,1274
2025-09-04T11:50:45.984984,8000,1246
2025-09-04T11:50:46.172263,8000,1202
2025-09-04T11:50:46.359301,8000,1121
2025-09-04T11:50:46.546143,8000,1035
2025-09-04T11:50:46.733482,8000,953
2025-09-04T11:50:46.920079,8000,860
2025-09-04T11:50:47.160909,8000,781
2025-09-04T11:50:47.347766,8000,738
2025-09-04T11:50:47.535117,8000,690
2025-09-04T11:50:47.722456,8000,606
2025-09-04T11:50:47.909425,8000,504
2025-09-04T11:50:48.096269,8000,456
2025-09-04T11:50:48.338206,8000,418
2025-09-04T11:50:48.525965,8000,341
2025-09-04T11:50:48.712867,8000,237
2025-09-04T11:50:48.952182,8000,193
2025-09-04T11:50:49.141955,8000,188
2025-09-04T11:50:49.384832,8000,168
2025-09-04T11:50:49.574997,8000,143
2025-09-04T11:50:49.817933,8000,77
2025-09-04T11:50:50.062373,8000,29
