Timestamp,total_particles,particles_remaining,distance_travelled
2026-04-21T12:31:59.947341,8000,7999,0.023178810483577963
2026-04-21T12:32:00.131570,8000,7999,0.059925021125903234
2026-04-21T12:32:00.315920,8000,7999,0.09961449971958053
2026-04-21T12:32:00.501391,8000,7999,0.132232506924227
2026-04-21T12:32:00.685981,8000,7999,0.1633746368207463
2026-04-21T12:32:00.870130,8000,7999,0.19877044994858548
2026-04-21T12:32:01.054467,8000,7999,0.23346021425095315
2026-04-21T12:32:01.239421,8000,7999,0.26635938675100057
2026-04-21T12:32:01.423977,8000,7999,0.29818461062576346
2026-04-21T12:32:01.608234,8000,7999,0.32996531352797137
2026-04-21T12:32:01.792674,8000,7999,0.36658377032714573
2026-04-21T12:32:01.977274,8000,7999,0.4003517647805548
2026-04-21T12:32:02.161811,8000,7999,0.43362583611715605
2026-04-21T12:32:02.346201,8000,7999,0.46478371619282915
2026-04-21T12:32:02.530489,8000,7994,0.5008170073208384
2026-04-21T12:32:02.715435,8000,7976,0.5344285011007655
2026-04-21T12:32:02.900238,8000,7964,0.5667069690139204
2026-04-21T12:32:03.084610,8000,7944,0.5981031133571035
2026-04-21T12:32:03.269185,8000,7924,0.6294502345187591
2026-04-21T12:32:03.453289,8000,7867,0.6651607455120738
2026-04-21T12:32:03.637892,8000,7814,0.7011238181193293
2026-04-21T12:32:03.873736,8000,7764,0.7784707399344873
2026-04-21T12:32:04.058036,8000,7674,0.9262839086752164
2026-04-21T12:32:04.293555,8000,7578,1.0632102033023243
2026-04-21T12:32:04.478030,8000,7501,1.198877426620062
2026-04-21T12:32:04.662585,8000,7416,1.3369316883454512
2026-04-21T12:32:04.897856,8000,7348,1.4674235806281246
2026-04-21T12:32:05.082168,8000,7310,1.6046970396062488
2026-04-21T12:32:05.317580,8000,7251,1.7499789807104578
2026-04-21T12:32:05.502067,8000,7204,1.8516417545625563
2026-04-21T12:32:05.686521,8000,7136,1.9792611529566977
2026-04-21T12:32:05.870831,8000,7062,2.1044651902409184
2026-04-21T12:32:06.111316,8000,6991,2.260235858221936
2026-04-21T12:32:06.295791,8000,6885,2.4302622751313243
2026-04-21T12:32:06.582240,8000,6774,2.5747634418132663
2026-04-21T12:32:06.766645,8000,6691,2.7126947807532726
2026-04-21T12:32:07.001982,8000,6593,2.865280897548467
2026-04-21T12:32:07.186332,8000,6504,3.0190040502167115
2026-04-21T12:32:07.370628,8000,6399,3.17553674814993
2026-04-21T12:32:07.606250,8000,6338,3.326733775466564
2026-04-21T12:32:07.790486,8000,6293,3.476219976816557
2026-04-21T12:32:08.031637,8000,6241,3.6139560821935595
2026-04-21T12:32:08.215946,8000,6233,3.76187491470923
2026-04-21T12:32:08.503386,8000,6225,3.90488561909101
2026-04-21T12:32:08.687758,8000,6196,4.0412384619772785
2026-04-21T12:32:08.872117,8000,6146,4.185590781369766
2026-04-21T12:32:09.107381,8000,6063,4.353853449873689
2026-04-21T12:32:09.291699,8000,5969,4.515664360713863
2026-04-21T12:32:09.476032,8000,5930,4.644651641860446
2026-04-21T12:32:09.711602,8000,5880,4.784371027269429
2026-04-21T12:32:09.895986,8000,5833,4.952133025857472
2026-04-21T12:32:10.139824,8000,5832,5.08543693082646
2026-04-21T12:32:10.324266,8000,5827,5.2317906992267815
2026-04-21T12:32:10.508869,8000,5796,5.378488250991548
2026-04-21T12:32:10.692992,8000,5776,5.503190305663691
2026-04-21T12:32:10.981406,8000,5776,5.671931515223925
2026-04-21T12:32:11.165736,8000,5776,5.828349569733444
2026-04-21T12:32:11.349871,8000,5776,5.977026016126166
2026-04-21T12:32:11.534083,8000,5776,6.141686361855664
2026-04-21T12:32:11.769667,8000,5770,6.280035055080637
2026-04-21T12:32:11.954324,8000,5710,6.421896003105198
2026-04-21T12:32:12.138855,8000,5700,6.565979393809331
2026-04-21T12:32:12.374256,8000,5670,6.6988088650161295
2026-04-21T12:32:12.559229,8000,5612,6.838614234253711
2026-04-21T12:32:12.743794,8000,5544,6.976538338127868
2026-04-21T12:32:12.980249,8000,5459,7.100554205330374
2026-04-21T12:32:13.164554,8000,5361,7.242831983319921
2026-04-21T12:32:13.348764,8000,5264,7.382482559441244
2026-04-21T12:32:13.591241,8000,5128,7.554732837425587
2026-04-21T12:32:13.775760,8000,5036,7.7419495609418725
2026-04-21T12:32:14.062054,8000,5001,7.910298591221661
2026-04-21T12:32:14.246543,8000,4976,8.050463467002823
2026-04-21T12:32:14.482135,8000,4974,8.192773336109028
2026-04-21T12:32:14.666480,8000,4973,8.333536523634512
2026-04-21T12:32:14.850627,8000,4973,8.496164620852527
2026-04-21T12:32:15.034953,8000,4960,8.646947010503094
2026-04-21T12:32:15.221037,8000,4933,8.796815656377364
2026-04-21T12:32:15.456500,8000,4911,8.950089411499334
2026-04-21T12:32:15.640848,8000,4857,9.120674221327963
2026-04-21T12:32:15.876129,8000,4798,9.27597046458507
2026-04-21T12:32:16.060501,8000,4755,9.427511941845784
2026-04-21T12:32:16.246699,8000,4702,9.570186228003985
2026-04-21T12:32:16.538351,8000,4645,9.731347541392804
2026-04-21T12:32:16.773966,8000,4636,9.903091734058757
2026-04-21T12:32:16.958544,8000,4621,10.054537266542958
2026-04-21T12:32:17.196666,8000,4597,10.189683019342054
2026-04-21T12:32:17.381059,8000,4572,10.32564688686043
2026-04-21T12:32:17.565425,8000,4544,10.45102108657314
2026-04-21T12:32:17.800851,8000,4516,10.578027109928438
2026-04-21T12:32:17.985183,8000,4487,10.705357652824818
2026-04-21T12:32:18.278252,8000,4450,10.837226186416034
2026-04-21T12:32:18.463130,8000,4429,10.982372725714283
2026-04-21T12:32:18.698534,8000,4397,11.107612824414769
2026-04-21T12:32:18.882946,8000,4342,11.273753499489814
2026-04-21T12:32:19.067411,8000,4283,11.389381756106332
2026-04-21T12:32:19.302553,8000,4210,11.438764434557275
2026-04-21T12:32:19.486802,8000,4149,11.552836352345166
2026-04-21T12:32:19.721994,8000,4064,11.689174572624415
2026-04-21T12:32:19.906488,8000,4019,11.79878610455924
2026-04-21T12:32:20.090709,8000,3966,11.925180333681874
2026-04-21T12:32:20.383677,8000,3905,12.100663864345417
2026-04-21T12:32:20.619177,8000,3899,12.286456724704813
2026-04-21T12:32:20.803793,8000,3895,12.429226911553796
2026-04-21T12:32:20.988382,8000,3850,12.576557926191017
2026-04-21T12:32:21.223818,8000,3797,12.679205164202592
2026-04-21T12:32:21.408125,8000,3764,12.802382721181942
2026-04-21T12:32:21.643568,8000,3716,12.965277805444192
2026-04-21T12:32:21.827807,8000,3681,13.101121486094565
2026-04-21T12:32:22.012183,8000,3623,13.237843767721666
2026-04-21T12:32:22.308266,8000,3569,13.376199274374422
2026-04-21T12:32:22.544012,8000,3517,13.544840725543276
2026-04-21T12:32:22.728363,8000,3482,13.67710253309478
2026-04-21T12:32:22.912691,8000,3482,13.806699402594553
2026-04-21T12:32:23.156601,8000,3482,13.979768315235429
2026-04-21T12:32:23.340979,8000,3482,14.132607892945147
2026-04-21T12:32:23.526293,8000,3475,14.271218724855425
2026-04-21T12:32:23.710685,8000,3446,14.422700568575378
2026-04-21T12:32:23.895072,8000,3425,14.560904495793647
2026-04-21T12:32:24.080033,8000,3397,14.692389347071167
2026-04-21T12:32:24.264476,8000,3375,14.819368656044967
2026-04-21T12:32:24.448944,8000,3368,14.947690467132599
2026-04-21T12:32:24.633599,8000,3355,15.09768576513756
2026-04-21T12:32:24.818043,8000,3339,15.235827399713274
2026-04-21T12:32:25.105806,8000,3287,15.373714189616733
2026-04-21T12:32:25.290179,8000,3234,15.552233267062126
2026-04-21T12:32:25.525454,8000,3196,15.706999139848202
2026-04-21T12:32:25.709853,8000,3121,15.844205704765978
2026-04-21T12:32:25.945169,8000,3039,15.978872097567134
2026-04-21T12:32:26.129340,8000,2943,16.137150959738847
2026-04-21T12:32:26.364823,8000,2857,16.274254896969477
2026-04-21T12:32:26.549059,8000,2755,16.426778297291744
2026-04-21T12:32:26.840717,8000,2627,16.584754439748448
2026-04-21T12:32:27.025079,8000,2622,16.75055410079483
2026-04-21T12:32:27.268995,8000,2621,16.91522833486308
2026-04-21T12:32:27.453439,8000,2583,17.080655934958898
2026-04-21T12:32:27.740467,8000,2531,17.206167514135394
2026-04-21T12:32:27.924857,8000,2505,17.346003026274488
2026-04-21T12:32:28.161130,8000,2493,17.408782930997216
2026-04-21T12:32:28.345525,8000,2468,17.558502602371547
2026-04-21T12:32:28.588821,8000,2452,17.61706116975509
2026-04-21T12:32:28.773997,8000,2442,17.825727068096086
2026-04-21T12:32:28.958530,8000,2442,17.916336695297353
2026-04-21T12:32:29.247054,8000,2442,17.956862798663554
2026-04-21T12:32:29.431418,8000,2442,18.082536579601978
2026-04-21T12:32:29.615656,8000,2439,18.246818744389874
2026-04-21T12:32:29.800756,8000,2374,18.39076456755296
2026-04-21T12:32:29.985075,8000,2343,18.518684878142437
2026-04-21T12:32:30.230386,8000,2341,18.675070422896905
2026-04-21T12:32:30.423828,8000,2336,18.849551551994754
2026-04-21T12:32:30.711718,8000,2329,19.048758188028504
2026-04-21T12:32:30.896129,8000,2320,19.190861521858395
2026-04-21T12:32:31.080805,8000,2271,19.331849811827837
2026-04-21T12:32:31.316521,8000,2210,19.487123377030876
2026-04-21T12:32:31.552050,8000,2146,19.652881879872545
2026-04-21T12:32:31.794549,8000,2076,19.81536394519415
2026-04-21T12:32:31.979007,8000,2020,19.95213804710842
2026-04-21T12:32:32.265842,8000,1948,20.125278298011
2026-04-21T12:32:32.501017,8000,1872,20.228401692231845
2026-04-21T12:32:32.685551,8000,1804,20.359216596526803
2026-04-21T12:32:32.928680,8000,1737,20.50689948324913
2026-04-21T12:32:33.217481,8000,1719,20.636652881795175
