Timestamp,total_particles,particles_remaining
2025-09-04T11:49:31.428890,8000,8000
2025-09-04T11:49:31.615406,8000,8000
2025-09-04T11:49:31.801566,8000,7999
2025-09-04T11:49:31.988023,8000,7999
2025-09-04T11:49:32.175446,8000,7999
2025-09-04T11:49:32.362141,8000,7999
2025-09-04T11:49:32.548764,8000,7999
2025-09-04T11:49:32.735212,8000,7999
2025-09-04T11:49:32.921533,8000,7920
2025-09-04T11:49:33.108247,8000,7852
2025-09-04T11:49:33.295027,8000,7829
2025-09-04T11:49:33.481987,8000,7810
2025-09-04T11:49:33.668693,8000,7796
2025-09-04T11:49:33.855291,8000,7777
2025-09-04T11:49:34.043202,8000,7765
2025-09-04T11:49:34.229754,8000,7756
2025-09-04T11:49:34.416597,8000,7748
2025-09-04T11:49:34.603134,8000,7736
2025-09-04T11:49:34.789901,8000,7736
2025-09-04T11:49:35.028554,8000,7736
2025-09-04T11:49:35.215719,8000,7727
2025-09-04T11:49:35.403684,8000,7663
2025-09-04T11:49:35.643686,8000,7641
2025-09-04T11:49:35.830317,8000,7616
2025-09-04T11:49:36.069172,8000,7584
2025-09-04T11:49:36.256035,8000,7555
2025-09-04T11:49:36.494370,8000,7521
2025-09-04T11:49:36.681420,8000,7490
2025-09-04T11:49:36.919388,8000,7454
2025-09-04T11:49:37.157089,8000,7410
2025-09-04T11:49:37.343697,8000,7376
2025-09-04T11:49:37.582787,8000,7338
2025-09-04T11:49:37.769302,8000,7322
2025-09-04T11:49:38.015183,8000,7291
2025-09-04T11:49:38.202075,8000,7269
2025-09-04T11:49:38.388720,8000,7239
2025-09-04T11:49:38.634235,8000,7214
2025-09-04T11:49:38.820925,8000,7188
2025-09-04T11:49:39.007638,8000,7161
2025-09-04T11:49:39.250977,8000,7135
2025-09-04T11:49:39.438230,8000,7107
2025-09-04T11:49:39.684832,8000,7073
2025-09-04T11:49:39.872090,8000,6990
2025-09-04T11:49:40.059047,8000,6897
2025-09-04T11:49:40.309042,8000,6814
2025-09-04T11:49:40.495651,8000,6707
2025-09-04T11:49:40.684796,8000,6609
2025-09-04T11:49:40.927161,8000,6529
2025-09-04T11:49:41.113689,8000,6433
2025-09-04T11:49:41.300564,8000,6347
2025-09-04T11:49:41.543030,8000,6276
2025-09-04T11:49:41.729972,8000,6176
2025-09-04T11:49:41.917366,8000,6087
2025-09-04T11:49:42.159796,8000,6008
2025-09-04T11:49:42.346131,8000,5909
2025-09-04T11:49:42.588444,8000,5789
2025-09-04T11:49:42.776493,8000,5659
