Timestamp,total_particles,particles_remaining
2025-09-04T13:08:12.085205,8000,8000
2025-09-04T13:08:12.271955,8000,8000
2025-09-04T13:08:12.458678,8000,8000
2025-09-04T13:08:12.645997,8000,8000
2025-09-04T13:08:12.833197,8000,8000
2025-09-04T13:08:13.023244,8000,8000
2025-09-04T13:08:13.213592,8000,8000
2025-09-04T13:08:13.404090,8000,8000
2025-09-04T13:08:13.595033,8000,8000
2025-09-04T13:08:13.785123,8000,7900
2025-09-04T13:08:13.974966,8000,7877
2025-09-04T13:08:14.164282,8000,7854
2025-09-04T13:08:14.353588,8000,7826
2025-09-04T13:08:14.543437,8000,7804
2025-09-04T13:08:14.732454,8000,7782
2025-09-04T13:08:14.921754,8000,7760
2025-09-04T13:08:15.111586,8000,7734
2025-09-04T13:08:15.300684,8000,7718
2025-09-04T13:08:15.490655,8000,7700
2025-09-04T13:08:15.679615,8000,7655
2025-09-04T13:08:15.868341,8000,7596
2025-09-04T13:08:16.058562,8000,7563
2025-09-04T13:08:16.246984,8000,7527
2025-09-04T13:08:16.436637,8000,7496
2025-09-04T13:08:16.627300,8000,7452
2025-09-04T13:08:16.816309,8000,7435
2025-09-04T13:08:17.005885,8000,7434
2025-09-04T13:08:17.195642,8000,7434
2025-09-04T13:08:17.405550,8000,7431
2025-09-04T13:08:17.597350,8000,7428
2025-09-04T13:08:17.786093,8000,7424
2025-09-04T13:08:17.975408,8000,7419
2025-09-04T13:08:18.165531,8000,7415
2025-09-04T13:08:18.353463,8000,7410
2025-09-04T13:08:18.542934,8000,7407
2025-09-04T13:08:18.732822,8000,7407
2025-09-04T13:08:18.920801,8000,7407
2025-09-04T13:08:19.110396,8000,7406
2025-09-04T13:08:19.297716,8000,7405
2025-09-04T13:08:19.486575,8000,7405
2025-09-04T13:08:19.675466,8000,7399
2025-09-04T13:08:19.864670,8000,7399
2025-09-04T13:08:20.052715,8000,7399
2025-09-04T13:08:20.241434,8000,7399
2025-09-04T13:08:20.429907,8000,7399
2025-09-04T13:08:20.617594,8000,7399
2025-09-04T13:08:22.088380,8000,7399
2025-09-04T13:08:22.275911,8000,7399
2025-09-04T13:08:22.463426,8000,7399
2025-09-04T13:08:22.651693,8000,7399
2025-09-04T13:08:22.840876,8000,7399
2025-09-04T13:08:23.027985,8000,7399
2025-09-04T13:08:23.217773,8000,7399
2025-09-04T13:08:23.405697,8000,7391
2025-09-04T13:08:23.593016,8000,7368
2025-09-04T13:08:23.781225,8000,7355
2025-09-04T13:08:23.968749,8000,7325
2025-09-04T13:08:24.156088,8000,7298
2025-09-04T13:08:24.344337,8000,7286
2025-09-04T13:08:24.531369,8000,7268
2025-09-04T13:08:24.719476,8000,7253
2025-09-04T13:08:24.906760,8000,7237
2025-09-04T13:08:25.094799,8000,7229
2025-09-04T13:08:25.281893,8000,7228
2025-09-04T13:08:25.469693,8000,7227
2025-09-04T13:08:25.656603,8000,7222
2025-09-04T13:08:25.896486,8000,7216
2025-09-04T13:08:26.105011,8000,7211
2025-09-04T13:08:26.294528,8000,7207
2025-09-04T13:08:26.482607,8000,7201
2025-09-04T13:08:26.669129,8000,7194
2025-09-04T13:08:26.856982,8000,7183
2025-09-04T13:08:27.043890,8000,7129
2025-09-04T13:08:27.231230,8000,7025
2025-09-04T13:08:27.418107,8000,6908
