Timestamp,total_particles,particles_remaining
2025-09-04T14:16:39.803675,8000,8000
2025-09-04T14:16:39.988409,8000,8000
2025-09-04T14:16:40.173046,8000,8000
2025-09-04T14:16:40.357801,8000,8000
2025-09-04T14:16:40.542857,8000,8000
2025-09-04T14:16:40.727878,8000,8000
2025-09-04T14:16:40.913198,8000,8000
2025-09-04T14:16:41.097728,8000,8000
2025-09-04T14:16:41.281839,8000,8000
2025-09-04T14:16:41.466404,8000,8000
2025-09-04T14:16:41.650952,8000,8000
2025-09-04T14:16:41.834998,8000,8000
2025-09-04T14:16:42.020059,8000,8000
2025-09-04T14:16:42.204677,8000,8000
2025-09-04T14:16:42.388230,8000,7942
2025-09-04T14:16:42.572515,8000,7909
2025-09-04T14:16:42.757569,8000,7889
2025-09-04T14:16:42.941659,8000,7875
2025-09-04T14:16:43.126163,8000,7858
2025-09-04T14:16:43.311008,8000,7834
2025-09-04T14:16:43.499082,8000,7809
2025-09-04T14:16:43.685722,8000,7788
2025-09-04T14:16:43.869743,8000,7768
2025-09-04T14:16:44.054268,8000,7746
2025-09-04T14:16:44.240484,8000,7726
2025-09-04T14:16:44.425391,8000,7672
2025-09-04T14:16:44.609930,8000,7632
2025-09-04T14:16:44.795123,8000,7599
2025-09-04T14:16:44.979596,8000,7569
2025-09-04T14:16:45.164407,8000,7549
2025-09-04T14:16:45.404008,8000,7500
2025-09-04T14:16:45.588168,8000,7472
2025-09-04T14:16:45.772547,8000,7459
2025-09-04T14:16:45.956930,8000,7448
2025-09-04T14:16:46.141684,8000,7440
2025-09-04T14:16:46.325776,8000,7411
2025-09-04T14:16:46.584069,8000,7384
2025-09-04T14:16:46.768079,8000,7372
2025-09-04T14:16:46.953344,8000,7356
2025-09-04T14:16:47.138064,8000,7349
2025-09-04T14:16:47.323107,8000,7349
2025-09-04T14:16:47.507189,8000,7349
2025-09-04T14:16:47.692239,8000,7346
2025-09-04T14:16:47.876356,8000,7340
2025-09-04T14:16:48.061144,8000,7334
2025-09-04T14:16:48.245695,8000,7329
2025-09-04T14:16:48.433698,8000,7327
2025-09-04T14:16:48.618399,8000,7323
2025-09-04T14:16:48.803064,8000,7322
2025-09-04T14:16:48.987893,8000,7317
2025-09-04T14:16:49.172905,8000,7313
2025-09-04T14:16:49.357591,8000,7309
2025-09-04T14:16:49.542071,8000,7306
2025-09-04T14:16:49.726670,8000,7305
2025-09-04T14:16:49.911427,8000,7303
2025-09-04T14:16:50.107298,8000,7300
2025-09-04T14:16:50.291630,8000,7297
2025-09-04T14:16:50.476878,8000,7292
2025-09-04T14:16:50.661525,8000,7283
2025-09-04T14:16:50.846677,8000,7273
2025-09-04T14:16:51.031635,8000,7260
2025-09-04T14:16:51.216766,8000,7250
2025-09-04T14:16:51.401008,8000,7180
2025-09-04T14:16:51.587844,8000,7136
2025-09-04T14:16:51.772806,8000,7112
2025-09-04T14:16:51.957491,8000,7071
2025-09-04T14:16:52.142262,8000,7042
2025-09-04T14:16:52.327761,8000,7020
2025-09-04T14:16:52.512803,8000,6986
2025-09-04T14:16:52.699716,8000,6961
2025-09-04T14:16:52.884074,8000,6935
2025-09-04T14:16:53.068998,8000,6913
2025-09-04T14:16:53.253356,8000,6898
2025-09-04T14:16:53.437765,8000,6878
2025-09-04T14:16:53.622527,8000,6871
2025-09-04T14:16:53.806520,8000,6859
2025-09-04T14:16:53.991494,8000,6856
2025-09-04T14:16:54.175753,8000,6854
2025-09-04T14:16:54.360784,8000,6854
2025-09-04T14:16:54.545055,8000,6848
2025-09-04T14:16:54.740806,8000,6844
2025-09-04T14:16:54.925843,8000,6838
2025-09-04T14:16:55.110502,8000,6829
2025-09-04T14:16:55.295430,8000,6825
2025-09-04T14:16:55.480779,8000,6818
2025-09-04T14:16:55.665606,8000,6766
2025-09-04T14:16:55.849881,8000,6660
2025-09-04T14:16:56.034124,8000,6591
2025-09-04T14:16:56.218674,8000,6506
2025-09-04T14:16:56.402716,8000,6401
2025-09-04T14:16:56.586679,8000,6287
2025-09-04T14:16:56.771081,8000,6085
2025-09-04T14:16:56.955419,8000,5910
2025-09-04T14:16:57.139673,8000,5661
2025-09-04T14:16:57.324298,8000,5381
2025-09-04T14:16:57.510083,8000,5122
2025-09-04T14:16:57.694308,8000,4969
2025-09-04T14:16:57.878621,8000,4858
2025-09-04T14:16:58.062906,8000,4781
2025-09-04T14:16:58.247002,8000,4745
2025-09-04T14:16:58.432619,8000,4731
2025-09-04T14:16:58.616645,8000,4722
2025-09-04T14:16:58.801117,8000,4653
2025-09-04T14:16:58.985745,8000,4589
2025-09-04T14:16:59.169981,8000,4543
2025-09-04T14:16:59.354294,8000,4517
2025-09-04T14:16:59.542878,8000,4513
2025-09-04T14:16:59.727557,8000,4500
2025-09-04T14:16:59.912949,8000,4487
2025-09-04T14:17:00.097436,8000,4482
2025-09-04T14:17:00.282435,8000,4479
2025-09-04T14:17:00.467290,8000,4468
2025-09-04T14:17:00.652572,8000,4462
2025-09-04T14:17:00.837565,8000,4449
2025-09-04T14:17:01.125457,8000,4431
2025-09-04T14:17:01.375270,8000,4401
2025-09-04T14:17:01.562823,8000,4385
2025-09-04T14:17:01.749844,8000,4355
2025-09-04T14:17:01.946902,8000,4322
2025-09-04T14:17:02.134763,8000,4292
2025-09-04T14:17:02.322814,8000,4262
2025-09-04T14:17:02.510958,8000,4235
2025-09-04T14:17:02.697780,8000,4206
2025-09-04T14:17:02.885195,8000,4170
2025-09-04T14:17:03.072625,8000,4147
2025-09-04T14:17:03.259130,8000,4119
2025-09-04T14:17:03.446141,8000,4095
2025-09-04T14:17:03.632917,8000,4063
2025-09-04T14:17:03.819272,8000,4001
2025-09-04T14:17:04.006284,8000,3940
2025-09-04T14:17:04.192656,8000,3894
2025-09-04T14:17:04.378969,8000,3861
2025-09-04T14:17:04.565734,8000,3839
2025-09-04T14:17:04.751672,8000,3807
2025-09-04T14:17:04.938079,8000,3778
2025-09-04T14:17:05.123366,8000,3713
2025-09-04T14:17:05.309313,8000,3611
2025-09-04T14:17:05.495381,8000,3483
2025-09-04T14:17:05.682004,8000,3321
2025-09-04T14:17:05.870004,8000,3172
2025-09-04T14:17:06.056357,8000,3005
2025-09-04T14:17:06.241843,8000,2836
2025-09-04T14:17:06.427714,8000,2725
2025-09-04T14:17:06.613663,8000,2664
2025-09-04T14:17:06.798697,8000,2634
2025-09-04T14:17:06.984366,8000,2628
2025-09-04T14:17:07.170568,8000,2628
2025-09-04T14:17:07.365701,8000,2582
2025-09-04T14:17:07.552252,8000,2514
2025-09-04T14:17:07.737920,8000,2463
2025-09-04T14:17:07.977686,8000,2369
2025-09-04T14:17:08.174168,8000,2314
2025-09-04T14:17:08.360378,8000,2269
2025-09-04T14:17:08.545596,8000,2230
2025-09-04T14:17:08.730358,8000,2137
2025-09-04T14:17:08.915631,8000,2045
2025-09-04T14:17:09.101877,8000,1929
2025-09-04T14:17:09.287808,8000,1856
2025-09-04T14:17:09.473181,8000,1796
2025-09-04T14:17:09.658607,8000,1761
2025-09-04T14:17:09.844532,8000,1751
2025-09-04T14:17:10.030834,8000,1749
2025-09-04T14:17:10.216814,8000,1678
2025-09-04T14:17:10.402441,8000,1613
2025-09-04T14:17:10.587613,8000,1564
2025-09-04T14:17:10.773092,8000,1531
2025-09-04T14:17:10.964672,8000,1511
2025-09-04T14:17:11.151108,8000,1472
2025-09-04T14:17:11.336174,8000,1412
2025-09-04T14:17:11.531270,8000,1343
2025-09-04T14:17:11.717687,8000,1331
2025-09-04T14:17:11.903332,8000,1327
2025-09-04T14:17:12.090247,8000,1327
2025-09-04T14:17:12.275921,8000,1320
2025-09-04T14:17:12.460582,8000,1298
2025-09-04T14:17:12.645810,8000,1278
2025-09-04T14:17:12.834305,8000,1256
2025-09-04T14:17:13.019532,8000,1238
2025-09-04T14:17:13.204339,8000,1214
2025-09-04T14:17:13.390401,8000,1192
2025-09-04T14:17:13.575159,8000,1168
2025-09-04T14:17:13.759618,8000,1124
2025-09-04T14:17:13.944314,8000,1058
