Timestamp,total_particles,particles_remaining
2025-08-18T12:18:29.395508,8000,8000
2025-08-18T12:18:29.585577,8000,8000
2025-08-18T12:18:29.774000,8000,8000
2025-08-18T12:18:29.962076,8000,8000
2025-08-18T12:18:30.150155,8000,8000
2025-08-18T12:18:30.338345,8000,8000
2025-08-18T12:18:30.526436,8000,8000
2025-08-18T12:18:30.714298,8000,8000
2025-08-18T12:18:30.904314,8000,8000
2025-08-18T12:18:31.091554,8000,8000
2025-08-18T12:18:31.280224,8000,8000
2025-08-18T12:18:31.468177,8000,8000
2025-08-18T12:18:31.657957,8000,8000
2025-08-18T12:18:31.852335,8000,8000
2025-08-18T12:18:32.040488,8000,8000
2025-08-18T12:18:32.234072,8000,8000
2025-08-18T12:18:32.421474,8000,8000
2025-08-18T12:18:32.609519,8000,8000
2025-08-18T12:18:32.801057,8000,8000
2025-08-18T12:18:32.989676,8000,8000
2025-08-18T12:18:33.177292,8000,8000
2025-08-18T12:18:33.785282,8000,7970
2025-08-18T12:18:33.973302,8000,7936
2025-08-18T12:18:34.161187,8000,7875
2025-08-18T12:18:34.348035,8000,7866
2025-08-18T12:18:34.534622,8000,7866
2025-08-18T12:18:34.721407,8000,7866
2025-08-18T12:18:34.907569,8000,7866
2025-08-18T12:18:35.093386,8000,7866
2025-08-18T12:18:35.281096,8000,7866
2025-08-18T12:18:35.476674,8000,7773
2025-08-18T12:18:35.664199,8000,7755
2025-08-18T12:18:35.855527,8000,7671
2025-08-18T12:18:36.048002,8000,7597
2025-08-18T12:18:36.241446,8000,7452
2025-08-18T12:18:36.440227,8000,7386
2025-08-18T12:18:36.628150,8000,7207
