Timestamp,total_particles,particles_remaining
2025-09-04T10:44:18.345916,8000,8000
2025-09-04T10:44:18.533221,8000,8000
2025-09-04T10:44:18.719983,8000,8000
2025-09-04T10:44:18.907003,8000,8000
2025-09-04T10:44:19.095230,8000,8000
2025-09-04T10:44:19.281722,8000,8000
2025-09-04T10:44:19.469765,8000,8000
2025-09-04T10:44:19.656618,8000,8000
2025-09-04T10:44:19.843423,8000,8000
2025-09-04T10:44:20.030291,8000,8000
2025-09-04T10:44:20.216841,8000,8000
2025-09-04T10:44:20.403730,8000,8000
2025-09-04T10:44:20.590239,8000,8000
2025-09-04T10:44:20.776628,8000,8000
2025-09-04T10:44:20.963349,8000,8000
2025-09-04T10:44:21.150205,8000,8000
2025-09-04T10:44:21.338830,8000,8000
2025-09-04T10:44:21.525921,8000,8000
2025-09-04T10:44:21.712888,8000,8000
2025-09-04T10:44:21.903938,8000,8000
2025-09-04T10:44:22.092938,8000,7976
2025-09-04T10:44:22.279269,8000,7893
2025-09-04T10:44:22.466175,8000,7766
2025-09-04T10:44:22.653005,8000,7591
2025-09-04T10:44:22.840330,8000,7324
2025-09-04T10:44:23.027204,8000,7064
2025-09-04T10:44:23.216355,8000,6812
2025-09-04T10:44:25.782511,8000,3381
2025-09-04T10:44:28.803274,8000,1582
2025-09-04T10:44:29.850766,8000,1091
2025-09-04T10:44:30.037701,8000,982
2025-09-04T10:44:30.225926,8000,842
2025-09-04T10:44:30.466253,8000,676
2025-09-04T10:44:30.653023,8000,617
2025-09-04T10:44:30.839539,8000,561
2025-09-04T10:44:31.026349,8000,481
2025-09-04T10:44:31.218121,8000,375
2025-09-04T10:44:31.404847,8000,264
2025-09-04T10:44:31.591523,8000,177
2025-09-04T10:44:31.829984,8000,152
2025-09-04T10:44:32.017184,8000,152
2025-09-04T10:44:32.203624,8000,152
2025-09-04T10:44:32.390587,8000,152
2025-09-04T10:44:32.577603,8000,152
2025-09-04T10:44:32.764353,8000,128
2025-09-04T10:44:32.951256,8000,79
2025-09-04T10:44:33.293196,8000,0
