Timestamp,total_particles,particles_remaining
2025-09-04T11:54:29.213447,8000,8000
2025-09-04T11:54:29.403390,8000,8000
2025-09-04T11:54:29.595570,8000,8000
2025-09-04T11:54:29.782837,8000,8000
2025-09-04T11:54:29.970193,8000,8000
2025-09-04T11:54:30.157594,8000,8000
2025-09-04T11:54:30.344717,8000,8000
2025-09-04T11:54:30.532029,8000,8000
2025-09-04T11:54:30.719503,8000,8000
2025-09-04T11:54:30.906897,8000,8000
2025-09-04T11:54:31.093887,8000,8000
2025-09-04T11:54:31.280782,8000,8000
2025-09-04T11:54:31.473604,8000,8000
2025-09-04T11:54:31.660696,8000,8000
2025-09-04T11:54:31.853134,8000,8000
2025-09-04T11:54:32.039992,8000,8000
2025-09-04T11:54:32.226731,8000,8000
2025-09-04T11:54:32.413468,8000,8000
2025-09-04T11:54:32.601945,8000,8000
2025-09-04T11:54:32.789345,8000,8000
2025-09-04T11:54:32.977449,8000,8000
2025-09-04T11:54:33.164591,8000,8000
2025-09-04T11:54:33.352255,8000,8000
2025-09-04T11:54:33.540275,8000,7997
2025-09-04T11:54:33.727565,8000,7985
2025-09-04T11:54:33.915577,8000,7925
2025-09-04T11:54:34.104530,8000,7824
2025-09-04T11:54:34.294723,8000,7683
2025-09-04T11:54:34.484952,8000,7494
2025-09-04T11:54:34.675128,8000,7326
2025-09-04T11:54:34.866198,8000,7113
2025-09-04T11:54:35.056148,8000,6852
2025-09-04T11:54:35.312642,8000,6522
2025-09-04T11:54:35.502082,8000,6261
2025-09-04T11:54:35.691893,8000,5981
2025-09-04T11:54:35.881612,8000,5649
2025-09-04T11:54:36.070565,8000,5334
2025-09-04T11:54:36.259599,8000,5055
2025-09-04T11:54:36.455705,8000,4762
2025-09-04T11:54:36.644808,8000,4552
2025-09-04T11:54:36.834334,8000,4292
2025-09-04T11:54:37.023551,8000,4097
2025-09-04T11:54:37.216175,8000,4021
2025-09-04T11:54:37.404721,8000,3987
2025-09-04T11:54:37.651756,8000,3943
2025-09-04T11:54:37.841608,8000,3851
2025-09-04T11:54:38.030797,8000,3774
2025-09-04T11:54:38.219275,8000,3668
2025-09-04T11:54:38.408611,8000,3534
2025-09-04T11:54:38.597414,8000,3410
2025-09-04T11:54:38.785967,8000,3268
2025-09-04T11:54:39.030125,8000,3092
2025-09-04T11:54:39.220056,8000,2963
2025-09-04T11:54:39.468724,8000,2783
2025-09-04T11:54:39.714395,8000,2535
2025-09-04T11:54:39.904296,8000,2414
2025-09-04T11:54:40.227583,8000,2164
2025-09-04T11:54:40.422559,8000,2065
2025-09-04T11:54:40.610879,8000,1938
2025-09-04T11:54:40.799669,8000,1835
2025-09-04T11:54:41.047356,8000,1713
2025-09-04T11:54:41.234757,8000,1580
2025-09-04T11:54:41.423381,8000,1474
