Timestamp,total_particles,particles_remaining
2025-09-04T12:26:32.615892,8000,1125
2025-09-04T12:26:32.802309,8000,1099
2025-09-04T12:26:32.988762,8000,1015
2025-09-04T12:26:33.175154,8000,906
2025-09-04T12:26:33.361927,8000,807
2025-09-04T12:26:43.210595,8000,113
2025-09-04T12:26:43.397387,8000,112
2025-09-04T12:26:43.583662,8000,112
2025-09-04T12:26:43.769987,8000,112
2025-09-04T12:26:49.501496,8000,112
2025-09-04T12:26:49.691210,8000,112
2025-09-04T12:26:49.880840,8000,112
2025-09-04T12:26:50.070551,8000,112
2025-09-04T12:26:50.259647,8000,107
2025-09-04T12:26:50.448882,8000,92
2025-09-04T12:26:50.638072,8000,71
2025-09-04T12:26:50.827087,8000,53
