Timestamp,total_particles,particles_remaining
2025-08-15T23:42:31.062775,8000,8000
2025-08-15T23:42:31.250745,8000,8000
2025-08-15T23:42:31.438617,8000,8000
2025-08-15T23:42:31.626167,8000,7999
2025-08-15T23:42:31.815751,8000,7999
2025-08-15T23:42:32.003554,8000,7999
2025-08-15T23:42:32.191066,8000,7999
2025-08-15T23:42:32.378762,8000,7999
2025-08-15T23:42:32.566166,8000,7960
2025-08-15T23:42:32.753659,8000,7960
2025-08-15T23:42:32.940670,8000,7960
2025-08-15T23:42:33.127862,8000,7960
2025-08-15T23:42:33.315049,8000,7960
2025-08-15T23:42:33.501908,8000,7960
2025-08-15T23:42:33.691034,8000,7960
2025-08-15T23:42:33.877874,8000,7960
2025-08-15T23:42:34.064936,8000,7960
2025-08-15T23:42:34.252894,8000,7960
2025-08-15T23:42:34.440641,8000,7960
2025-08-15T23:42:34.627775,8000,7960
2025-08-15T23:42:34.814753,8000,7960
2025-08-15T23:42:35.001505,8000,7960
2025-08-15T23:42:35.192736,8000,7960
2025-08-15T23:42:35.379531,8000,7960
2025-08-15T23:42:35.566449,8000,7960
2025-08-15T23:42:35.753771,8000,7960
2025-08-15T23:42:35.940813,8000,7960
2025-08-15T23:42:36.127929,8000,7960
2025-08-15T23:42:36.315107,8000,7960
2025-08-15T23:42:36.501953,8000,7960
2025-08-15T23:42:36.696759,8000,7960
2025-08-15T23:42:36.883462,8000,7960
2025-08-15T23:42:37.070360,8000,7960
2025-08-15T23:42:37.257206,8000,7960
2025-08-15T23:42:37.444368,8000,7960
2025-08-15T23:42:37.631584,8000,7960
2025-08-15T23:42:37.818450,8000,7960
2025-08-15T23:42:38.005676,8000,7960
2025-08-15T23:42:38.192898,8000,7960
2025-08-15T23:42:38.379694,8000,7960
2025-08-15T23:42:38.566725,8000,7960
2025-08-15T23:42:38.753803,8000,7960
2025-08-15T23:42:38.940503,8000,7960
2025-08-15T23:42:39.127311,8000,7960
2025-08-15T23:42:39.314728,8000,7960
2025-08-15T23:42:39.507388,8000,7960
2025-08-15T23:42:39.695512,8000,7960
2025-08-15T23:42:39.883257,8000,7960
2025-08-15T23:42:40.070683,8000,7960
2025-08-15T23:42:40.258313,8000,7960
2025-08-15T23:42:40.445328,8000,7960
2025-08-15T23:42:40.634922,8000,7960
2025-08-15T23:42:40.821776,8000,7960
2025-08-15T23:42:41.008846,8000,7960
2025-08-15T23:42:41.195718,8000,7960
2025-08-15T23:42:41.382538,8000,7960
2025-08-15T23:42:41.569980,8000,7960
2025-08-15T23:42:41.757361,8000,7960
2025-08-15T23:42:41.944580,8000,7960
2025-08-15T23:42:42.131626,8000,7960
2025-08-15T23:42:42.318834,8000,7960
2025-08-15T23:42:42.505767,8000,7960
2025-08-15T23:42:42.693472,8000,7960
2025-08-15T23:42:42.880520,8000,7960
2025-08-15T23:42:43.067586,8000,7960
2025-08-15T23:42:43.254630,8000,7960
2025-08-15T23:42:43.441516,8000,7960
2025-08-15T23:42:43.628666,8000,7960
2025-08-15T23:42:43.815873,8000,7960
2025-08-15T23:42:44.002807,8000,7960
2025-08-15T23:42:44.190047,8000,7960
2025-08-15T23:42:44.377609,8000,7960
2025-08-15T23:42:44.564493,8000,7960
2025-08-15T23:42:44.751840,8000,7960
2025-08-15T23:42:44.938470,8000,7960
2025-08-15T23:42:45.125681,8000,7960
2025-08-15T23:42:45.312995,8000,7960
2025-08-15T23:42:45.500180,8000,7960
2025-08-15T23:42:45.688342,8000,7960
2025-08-15T23:42:45.876702,8000,7960
2025-08-15T23:42:46.064556,8000,7960
2025-08-15T23:42:46.252219,8000,7960
2025-08-15T23:42:46.439416,8000,7960
2025-08-15T23:42:46.627273,8000,7960
2025-08-15T23:42:46.815153,8000,7960
2025-08-15T23:42:47.003601,8000,7960
2025-08-15T23:42:47.191309,8000,7960
2025-08-15T23:42:47.378489,8000,7960
2025-08-15T23:42:47.566522,8000,7960
2025-08-15T23:42:47.754683,8000,7960
2025-08-15T23:42:47.942158,8000,7960
2025-08-15T23:42:48.130566,8000,7960
2025-08-15T23:42:48.318451,8000,7960
2025-08-15T23:42:48.505875,8000,7960
