Timestamp,total_particles,particles_remaining
2025-09-04T11:58:57.856212,8000,8000
2025-09-04T11:58:58.044776,8000,8000
2025-09-04T11:58:58.232295,8000,8000
2025-09-04T11:58:58.419931,8000,8000
2025-09-04T11:58:58.608677,8000,8000
2025-09-04T11:58:58.796246,8000,8000
2025-09-04T11:58:58.985062,8000,8000
2025-09-04T11:58:59.172898,8000,8000
2025-09-04T11:58:59.361295,8000,8000
2025-09-04T11:58:59.550298,8000,8000
2025-09-04T11:58:59.738406,8000,8000
2025-09-04T11:58:59.925976,8000,8000
2025-09-04T11:59:00.115710,8000,8000
2025-09-04T11:59:00.302918,8000,8000
