Timestamp,total_particles,particles_remaining,distance_travelled
2026-02-26T12:25:45.423004,8000,8000,71.60966076177247
2026-02-26T12:25:45.611179,8000,8000,71.75631213848823
2026-02-26T12:25:45.798587,8000,8000,71.92506296379347
2026-02-26T12:25:45.984806,8000,8000,72.10696662762089
2026-02-26T12:25:46.173283,8000,8000,72.32165104298242
2026-02-26T12:25:46.358422,8000,8000,72.5586125924797
2026-02-26T12:25:46.544252,8000,8000,72.78680650511127
2026-02-26T12:25:46.730500,8000,7968,73.00278218476406
2026-02-26T12:25:46.915578,8000,7966,73.22060506288436
2026-02-26T12:25:47.100718,8000,7966,73.48439622960323
2026-02-26T12:25:47.286278,8000,7966,73.71172189525687
2026-02-26T12:25:47.471742,8000,7966,73.90826469419196
2026-02-26T12:25:47.656558,8000,7966,74.10825718605706
2026-02-26T12:25:47.841530,8000,7966,74.34424534398333
2026-02-26T12:25:48.028903,8000,7966,74.55826858834834
2026-02-26T12:25:48.215463,8000,7966,74.74058245941187
2026-02-26T12:25:48.402936,8000,7966,74.95593860273732
2026-02-26T12:25:48.588299,8000,7966,75.11660980474524
2026-02-26T12:25:48.773920,8000,7966,75.29756580943364
2026-02-26T12:25:48.959115,8000,7966,75.45637907642158
2026-02-26T12:25:49.144919,8000,7966,75.64391023481643
2026-02-26T12:25:49.331695,8000,7966,75.79670958420031
2026-02-26T12:25:49.517039,8000,7966,75.94180804121689
2026-02-26T12:25:49.703694,8000,7966,76.09920190708802
2026-02-26T12:25:49.901794,8000,7966,76.23953998613307
2026-02-26T12:25:50.097990,8000,7966,76.3826930940195
2026-02-26T12:25:50.283309,8000,7966,76.53079393453368
2026-02-26T12:25:50.471011,8000,7966,76.66300001187761
2026-02-26T12:25:50.656571,8000,7966,76.79437509081981
2026-02-26T12:25:50.841964,8000,7966,76.94009258294058
2026-02-26T12:25:51.027486,8000,7966,77.07219450000382
2026-02-26T12:25:51.212966,8000,7966,77.2031240799163
2026-02-26T12:25:51.398016,8000,7966,77.35012374616211
2026-02-26T12:25:51.587385,8000,7966,77.50308397667048
2026-02-26T12:25:51.773466,8000,7966,77.62678498015919
2026-02-26T12:25:51.961471,8000,7966,77.78353970705106
2026-02-26T12:25:52.147863,8000,7966,77.92997191510027
2026-02-26T12:25:52.332883,8000,7966,78.07379979737382
2026-02-26T12:25:52.518419,8000,7966,78.23422212309967
2026-02-26T12:25:52.703668,8000,7966,78.38332550987236
2026-02-26T12:25:52.888736,8000,7966,78.53535286330556
2026-02-26T12:25:53.074126,8000,7966,78.68129322031605
2026-02-26T12:25:53.259069,8000,7966,78.84830161009401
2026-02-26T12:25:53.444782,8000,7966,78.98944492181856
2026-02-26T12:25:53.630112,8000,7966,79.11108360287292
2026-02-26T12:25:53.815201,8000,7966,79.25834843901444
2026-02-26T12:25:54.001001,8000,7966,79.42999383133242
2026-02-26T12:25:54.187248,8000,7966,79.54449792226211
2026-02-26T12:25:54.372585,8000,7966,79.7320746019459
2026-02-26T12:25:54.558482,8000,7966,79.92834354026893
2026-02-26T12:25:54.743863,8000,7966,80.10831290374314
2026-02-26T12:25:54.929773,8000,7966,80.27439797220931
2026-02-26T12:25:55.115505,8000,7966,80.45071914404868
2026-02-26T12:25:55.305418,8000,7966,80.60430096176341
2026-02-26T12:25:55.490670,8000,7966,80.75552632335298
2026-02-26T12:25:55.679836,8000,7966,80.89581332799327
2026-02-26T12:25:55.865796,8000,7966,81.0438032450836
2026-02-26T12:25:56.051310,8000,7966,81.17822302332141
2026-02-26T12:25:56.236199,8000,7966,81.31000391868689
2026-02-26T12:25:56.421791,8000,7966,81.45792026182065
2026-02-26T12:25:56.607428,8000,7966,81.58929174660406
2026-02-26T12:25:56.792801,8000,7966,81.71879658878143
2026-02-26T12:25:56.980338,8000,7966,81.86201326381641
