Timestamp,total_particles,particles_remaining,distance_travelled
2026-02-26T13:06:35.635504,8000,8000,0.0
2026-02-26T13:06:35.820170,8000,8000,0.09593410060379973
2026-02-26T13:06:36.005073,8000,8000,0.1941022877373781
2026-02-26T13:06:36.189899,8000,8000,0.24696206136956264
2026-02-26T13:06:36.375033,8000,8000,0.2852771335234277
2026-02-26T13:06:36.560496,8000,8000,0.315489397596304
2026-02-26T13:06:36.745444,8000,8000,0.34448506405187396
2026-02-26T13:06:36.930441,8000,8000,0.3775346155703552
2026-02-26T13:06:37.115567,8000,8000,0.4077024871688388
2026-02-26T13:06:37.300466,8000,8000,0.4369189624763209
2026-02-26T13:06:37.485309,8000,8000,0.46622149089013687
2026-02-26T13:06:37.671079,8000,8000,0.5005527851503562
2026-02-26T13:06:37.856096,8000,8000,0.529535117297737
2026-02-26T13:06:38.041750,8000,8000,0.5596774604061405
2026-02-26T13:06:38.226611,8000,8000,0.5893069362972668
2026-02-26T13:06:38.412020,8000,8000,0.6222376135735628
2026-02-26T13:06:38.597004,8000,8000,0.651336268744557
2026-02-26T13:06:38.782513,8000,8000,0.6813942958099791
2026-02-26T13:06:38.967379,8000,8000,0.7115126583820899
2026-02-26T13:06:39.153738,8000,8000,0.746016034541428
2026-02-26T13:06:39.343305,8000,8000,0.7716037891670833
2026-02-26T13:06:39.528247,8000,7998,0.8076340842285664
2026-02-26T13:06:39.713251,8000,7950,0.8397337093881687
2026-02-26T13:06:39.899031,8000,7865,0.870498497160512
2026-02-26T13:06:40.084810,8000,7714,0.9013936386921402
2026-02-26T13:06:40.269654,8000,7513,0.9349721574843955
2026-02-26T13:06:40.454670,8000,7254,0.9664794303405289
2026-02-26T13:06:40.640199,8000,7006,0.9962811422417168
