Timestamp,total_particles,particles_remaining
2025-09-04T13:22:45.997634,8000,8000
2025-09-04T13:22:46.188094,8000,8000
2025-09-04T13:22:46.374509,8000,8000
2025-09-04T13:22:46.561109,8000,8000
2025-09-04T13:22:46.747062,8000,8000
2025-09-04T13:22:46.934051,8000,8000
2025-09-04T13:22:47.120932,8000,8000
2025-09-04T13:22:47.307090,8000,8000
2025-09-04T13:22:47.493100,8000,8000
2025-09-04T13:22:47.679014,8000,7900
2025-09-04T13:22:47.867102,8000,7872
2025-09-04T13:22:48.052983,8000,7841
2025-09-04T13:22:48.239026,8000,7817
2025-09-04T13:22:48.424567,8000,7784
2025-09-04T13:22:48.610347,8000,7757
2025-09-04T13:22:48.796151,8000,7732
2025-09-04T13:22:48.981900,8000,7709
2025-09-04T13:22:49.167317,8000,7686
2025-09-04T13:22:49.352744,8000,7663
2025-09-04T13:22:49.539148,8000,7640
2025-09-04T13:22:49.726169,8000,7576
2025-09-04T13:22:49.911851,8000,7529
2025-09-04T13:22:50.099149,8000,7484
2025-09-04T13:22:50.284364,8000,7414
2025-09-04T13:22:50.470333,8000,7361
2025-09-04T13:22:50.656467,8000,7338
2025-09-04T13:22:50.841544,8000,7292
2025-09-04T13:22:51.027576,8000,7256
2025-09-04T13:22:51.213321,8000,7251
2025-09-04T13:22:51.408669,8000,7251
2025-09-04T13:22:51.595161,8000,7251
2025-09-04T13:22:51.831910,8000,7251
2025-09-04T13:22:52.017134,8000,7248
2025-09-04T13:22:52.202502,8000,7243
2025-09-04T13:22:52.387107,8000,7237
2025-09-04T13:22:52.572563,8000,7232
2025-09-04T13:22:52.757906,8000,7230
2025-09-04T13:22:52.943024,8000,7227
2025-09-04T13:22:53.128475,8000,7227
2025-09-04T13:22:53.312905,8000,7227
2025-09-04T13:22:53.498053,8000,7227
2025-09-04T13:22:53.682513,8000,7221
2025-09-04T13:22:53.871531,8000,7220
2025-09-04T13:22:54.056018,8000,7220
2025-09-04T13:22:54.241051,8000,7220
2025-09-04T13:22:54.425855,8000,7220
2025-09-04T13:22:54.610882,8000,7220
2025-09-04T13:22:54.806680,8000,7220
2025-09-04T13:22:54.992090,8000,7220
2025-09-04T13:22:55.177021,8000,7220
2025-09-04T13:22:55.361197,8000,7220
2025-09-04T13:22:55.545964,8000,7220
2025-09-04T13:22:55.731018,8000,7220
2025-09-04T13:22:55.915388,8000,7220
2025-09-04T13:22:56.099873,8000,7220
2025-09-04T13:22:56.284723,8000,7214
2025-09-04T13:22:56.468925,8000,7191
2025-09-04T13:22:56.653739,8000,7178
2025-09-04T13:22:56.837891,8000,7157
2025-09-04T13:22:57.023045,8000,7127
2025-09-04T13:22:57.207107,8000,7104
2025-09-04T13:22:57.391069,8000,7088
2025-09-04T13:22:57.575821,8000,7077
2025-09-04T13:22:57.759694,8000,7064
2025-09-04T13:22:57.944378,8000,7062
2025-09-04T13:22:58.129886,8000,7057
2025-09-04T13:22:58.314729,8000,7055
2025-09-04T13:22:58.499468,8000,7049
2025-09-04T13:22:58.683450,8000,7041
