Timestamp,total_particles,particles_remaining
2025-09-04T13:04:51.750431,8000,8000
2025-09-04T13:04:51.936880,8000,8000
2025-09-04T13:04:52.123337,8000,8000
2025-09-04T13:04:52.310824,8000,7983
2025-09-04T13:04:52.497583,8000,7908
2025-09-04T13:04:52.684093,8000,7827
2025-09-04T13:04:52.870403,8000,7748
2025-09-04T13:04:53.057069,8000,7648
2025-09-04T13:04:53.243585,8000,7540
2025-09-04T13:04:53.430109,8000,7438
2025-09-04T13:04:53.616836,8000,7314
2025-09-04T13:04:53.803648,8000,7210
2025-09-04T13:04:53.989956,8000,7103
2025-09-04T13:04:54.176661,8000,7030
2025-09-04T13:04:54.363402,8000,6966
2025-09-04T13:04:54.550044,8000,6915
2025-09-04T13:04:54.736615,8000,6882
2025-09-04T13:05:09.508877,8000,6585
2025-09-04T13:05:09.697574,8000,6536
2025-09-04T13:05:09.885404,8000,6474
2025-09-04T13:05:10.072705,8000,6402
2025-09-04T13:05:10.260039,8000,6350
2025-09-04T13:05:10.447517,8000,6301
2025-09-04T13:05:12.769501,8000,5620
2025-09-04T13:05:12.956837,8000,5582
2025-09-04T13:05:13.684116,8000,5505
2025-09-04T13:05:13.870937,8000,5473
2025-09-04T13:05:15.023774,8000,5367
2025-09-04T13:05:15.510147,8000,5254
2025-09-04T13:05:15.696814,8000,5231
2025-09-04T13:05:16.045941,8000,5220
2025-09-04T13:05:16.232495,8000,5220
2025-09-04T13:05:16.419375,8000,5219
2025-09-04T13:05:16.692901,8000,5211
2025-09-04T13:05:16.879377,8000,5206
2025-09-04T13:05:17.117821,8000,5196
2025-09-04T13:05:17.307241,8000,5192
2025-09-04T13:05:17.547072,8000,5190
2025-09-04T13:05:17.733468,8000,5190
