Timestamp,total_particles,particles_remaining
2025-09-04T13:10:23.987673,8000,8000
2025-09-04T13:10:24.177308,8000,8000
2025-09-04T13:10:24.368058,8000,8000
2025-09-04T13:10:24.556660,8000,8000
2025-09-04T13:10:24.745745,8000,8000
2025-09-04T13:10:24.934294,8000,8000
2025-09-04T13:10:25.124115,8000,8000
2025-09-04T13:10:25.313104,8000,8000
2025-09-04T13:10:25.502194,8000,8000
2025-09-04T13:10:25.691171,8000,8000
2025-09-04T13:10:25.879975,8000,8000
2025-09-04T13:10:26.068703,8000,8000
2025-09-04T13:10:26.257209,8000,8000
2025-09-04T13:10:26.445440,8000,8000
2025-09-04T13:10:26.633454,8000,8000
2025-09-04T13:10:26.821611,8000,8000
2025-09-04T13:10:27.009869,8000,8000
2025-09-04T13:10:27.197788,8000,8000
2025-09-04T13:10:27.385832,8000,8000
2025-09-04T13:10:27.574535,8000,8000
2025-09-04T13:10:27.762963,8000,7999
2025-09-04T13:10:27.950923,8000,7950
2025-09-04T13:10:28.140342,8000,7843
2025-09-04T13:10:28.328413,8000,7709
2025-09-04T13:10:28.516723,8000,7461
2025-09-04T13:10:28.705022,8000,7220
2025-09-04T13:10:28.892849,8000,6944
2025-09-04T13:10:30.095236,8000,5169
2025-09-04T13:10:31.704804,8000,3304
2025-09-04T13:10:35.131286,8000,1307
2025-09-04T13:10:35.317898,8000,1215
2025-09-04T13:10:35.504655,8000,1083
2025-09-04T13:10:35.692024,8000,951
2025-09-04T13:10:36.135045,8000,624
2025-09-04T13:10:36.321636,8000,570
2025-09-04T13:10:36.508428,8000,515
2025-09-04T13:10:36.695069,8000,445
2025-09-04T13:10:36.882183,8000,371
2025-09-04T13:10:37.069493,8000,278
2025-09-04T13:10:37.256700,8000,161
2025-09-04T13:10:37.646479,8000,54
2025-09-04T13:10:37.833100,8000,54
2025-09-04T13:10:38.020264,8000,43
2025-09-04T13:10:38.207381,8000,32
2025-09-04T13:10:38.444677,8000,21
2025-09-04T13:10:38.784594,8000,12
