Timestamp,total_particles,particles_remaining
2025-09-04T12:19:30.196504,8000,8000
2025-09-04T12:19:30.385786,8000,8000
2025-09-04T12:19:30.572734,8000,7999
2025-09-04T12:19:30.759631,8000,7999
2025-09-04T12:19:30.947454,8000,7999
2025-09-04T12:19:31.133855,8000,7954
2025-09-04T12:19:31.320319,8000,7749
2025-09-04T12:19:31.507325,8000,7389
2025-09-04T12:19:31.693974,8000,7067
2025-09-04T12:19:31.880999,8000,6869
2025-09-04T12:19:32.068562,8000,6684
2025-09-04T12:19:32.255449,8000,6627
2025-09-04T12:19:32.504230,8000,6618
2025-09-04T12:19:32.691122,8000,6570
2025-09-04T12:19:32.878019,8000,6445
2025-09-04T12:19:33.066071,8000,6315
2025-09-04T12:19:33.253023,8000,6205
2025-09-04T12:19:33.440143,8000,6097
2025-09-04T12:19:33.686147,8000,5943
2025-09-04T12:19:33.873567,8000,5806
2025-09-04T12:19:34.181798,8000,5580
2025-09-04T12:19:34.368706,8000,5419
2025-09-04T12:19:34.618860,8000,5221
2025-09-04T12:19:34.806634,8000,5066
2025-09-04T12:19:35.251109,8000,4715
2025-09-04T12:19:35.554922,8000,4447
2025-09-04T12:19:35.741338,8000,4300
2025-09-04T12:19:36.060611,8000,4007
2025-09-04T12:19:36.248716,8000,3895
2025-09-04T12:19:36.437391,8000,3824
2025-09-04T12:19:36.682982,8000,3759
2025-09-04T12:19:37.043499,8000,3545
2025-09-04T12:19:37.288575,8000,3441
2025-09-04T12:19:37.713576,8000,3184
2025-09-04T12:19:38.147301,8000,2911
2025-09-04T12:19:38.334424,8000,2853
2025-09-04T12:19:38.580546,8000,2770
2025-09-04T12:19:38.769661,8000,2648
2025-09-04T12:19:38.956346,8000,2525
2025-09-04T12:19:39.201848,8000,2417
2025-09-04T12:19:39.443862,8000,2332
2025-09-04T12:19:39.630367,8000,2274
2025-09-04T12:19:39.816687,8000,2199
2025-09-04T12:19:40.004085,8000,2136
2025-09-04T12:19:40.192591,8000,2080
2025-09-04T12:19:40.380296,8000,2045
2025-09-04T12:19:40.625547,8000,2031
2025-09-04T12:19:40.812257,8000,1995
2025-09-04T12:19:40.998648,8000,1941
2025-09-04T12:19:41.185283,8000,1864
2025-09-04T12:19:41.433093,8000,1759
2025-09-04T12:19:41.677229,8000,1735
2025-09-04T12:19:41.867333,8000,1656
2025-09-04T12:19:42.225694,8000,1501
2025-09-04T12:19:42.756339,8000,1347
2025-09-04T12:19:42.943282,8000,1284
2025-09-04T12:19:43.130149,8000,1232
2025-09-04T12:19:43.596840,8000,1127
2025-09-04T12:19:43.783734,8000,1096
2025-09-04T12:19:43.971584,8000,1046
2025-09-04T12:19:44.160397,8000,993
2025-09-04T12:19:44.347071,8000,952
2025-09-04T12:19:44.533657,8000,925
2025-09-04T12:19:44.775025,8000,908
2025-09-04T12:19:44.961870,8000,902
2025-09-04T12:19:45.149566,8000,898
2025-09-04T12:19:45.337100,8000,881
2025-09-04T12:19:45.635162,8000,828
2025-09-04T12:19:46.095076,8000,720
2025-09-04T12:19:46.608288,8000,517
2025-09-04T12:19:47.067689,8000,289
2025-09-04T12:19:47.254057,8000,261
2025-09-04T12:19:47.440685,8000,261
2025-09-04T12:19:47.627911,8000,261
2025-09-04T12:19:47.818237,8000,261
2025-09-04T12:19:48.005217,8000,261
2025-09-04T12:19:48.192298,8000,261
2025-09-04T12:19:48.380208,8000,261
2025-09-04T12:19:48.566701,8000,261
2025-09-04T12:19:48.757022,8000,261
2025-09-04T12:19:48.943762,8000,261
2025-09-04T12:19:49.130648,8000,261
2025-09-04T12:19:49.317101,8000,261
2025-09-04T12:19:49.508762,8000,258
2025-09-04T12:19:49.696097,8000,251
2025-09-04T12:19:50.213388,8000,224
2025-09-04T12:19:50.736210,8000,197
2025-09-04T12:19:50.926167,8000,168
2025-09-04T12:19:51.115669,8000,165
2025-09-04T12:19:51.307896,8000,165
2025-09-04T12:19:51.497542,8000,165
2025-09-04T12:19:51.686096,8000,165
2025-09-04T12:19:51.875568,8000,165
2025-09-04T12:19:52.065156,8000,165
2025-09-04T12:19:52.254366,8000,165
2025-09-04T12:19:52.443126,8000,165
2025-09-04T12:19:52.631959,8000,165
2025-09-04T12:19:52.821276,8000,165
2025-09-04T12:19:53.009536,8000,165
2025-09-04T12:19:53.198341,8000,147
2025-09-04T12:19:53.769384,8000,96
2025-09-04T12:19:53.958384,8000,83
2025-09-04T12:19:54.149646,8000,61
2025-09-04T12:19:54.338367,8000,30
2025-09-04T12:19:54.526564,8000,10
