Timestamp,total_particles,particles_remaining
2025-09-04T13:06:30.139970,8000,8000
2025-09-04T13:06:30.326641,8000,8000
2025-09-04T13:06:30.513506,8000,8000
2025-09-04T13:06:30.702301,8000,8000
2025-09-04T13:06:30.889834,8000,8000
2025-09-04T13:06:31.077846,8000,8000
2025-09-04T13:06:31.265188,8000,8000
2025-09-04T13:06:31.452837,8000,8000
2025-09-04T13:06:31.641157,8000,7980
2025-09-04T13:06:31.828128,8000,7897
2025-09-04T13:06:32.016007,8000,7869
2025-09-04T13:06:32.203492,8000,7843
2025-09-04T13:06:32.390255,8000,7819
2025-09-04T13:06:32.577168,8000,7792
2025-09-04T13:06:32.766889,8000,7768
2025-09-04T13:06:32.954022,8000,7744
2025-09-04T13:06:33.143834,8000,7726
2025-09-04T13:06:33.330776,8000,7707
2025-09-04T13:06:33.521779,8000,7689
2025-09-04T13:06:33.708579,8000,7646
2025-09-04T13:06:33.895392,8000,7622
2025-09-04T13:06:34.084393,8000,7594
2025-09-04T13:06:34.271503,8000,7582
2025-09-04T13:06:34.458518,8000,7581
2025-09-04T13:06:34.646916,8000,7581
2025-09-04T13:06:34.834576,8000,7580
2025-09-04T13:06:35.188362,8000,7580
2025-09-04T13:06:35.375483,8000,7575
2025-09-04T13:06:35.563243,8000,7568
2025-09-04T13:06:35.749979,8000,7561
2025-09-04T13:06:35.936753,8000,7555
2025-09-04T13:06:36.125320,8000,7551
2025-09-04T13:06:36.317207,8000,7548
2025-09-04T13:06:36.506843,8000,7544
2025-09-04T13:06:36.698727,8000,7537
2025-09-04T13:06:36.889487,8000,7532
2025-09-04T13:06:37.079680,8000,7527
2025-09-04T13:06:37.268852,8000,7525
2025-09-04T13:06:37.460145,8000,7522
2025-09-04T13:06:37.650709,8000,7521
2025-09-04T13:06:37.840280,8000,7521
2025-09-04T13:06:38.029338,8000,7521
2025-09-04T13:06:38.221781,8000,7521
2025-09-04T13:06:38.410973,8000,7521
2025-09-04T13:06:38.611429,8000,7521
2025-09-04T13:06:38.800441,8000,7521
2025-09-04T13:06:38.989349,8000,7521
2025-09-04T13:06:39.179158,8000,7521
2025-09-04T13:06:39.367565,8000,7521
2025-09-04T13:06:39.556141,8000,7521
2025-09-04T13:06:39.744708,8000,7521
2025-09-04T13:06:39.936303,8000,7509
2025-09-04T13:06:40.125900,8000,7485
2025-09-04T13:06:40.313995,8000,7466
2025-09-04T13:06:40.502472,8000,7450
2025-09-04T13:06:40.694798,8000,7433
2025-09-04T13:06:40.885859,8000,7410
2025-09-04T13:06:41.073889,8000,7397
2025-09-04T13:06:41.261466,8000,7383
2025-09-04T13:06:41.451452,8000,7379
2025-09-04T13:06:41.639857,8000,7372
