Timestamp,total_particles,particles_remaining
2025-09-04T10:21:42.581324,8000,8000
2025-09-04T10:21:42.768141,8000,8000
2025-09-04T10:21:42.954708,8000,8000
2025-09-04T10:21:43.141445,8000,7999
2025-09-04T10:21:43.328695,8000,7999
2025-09-04T10:21:43.515084,8000,7999
2025-09-04T10:21:43.701598,8000,7999
2025-09-04T10:21:43.888381,8000,7999
2025-09-04T10:21:44.075128,8000,7993
2025-09-04T10:21:44.261919,8000,7928
2025-09-04T10:21:44.448763,8000,7819
2025-09-04T10:21:44.635172,8000,7651
2025-09-04T10:21:44.821789,8000,7420
2025-09-04T10:21:45.012083,8000,7164
2025-09-04T10:21:45.199080,8000,6910
2025-09-04T10:21:47.058445,8000,4096
2025-09-04T10:21:51.439672,8000,1356
2025-09-04T10:21:52.761682,8000,1118
2025-09-04T10:21:52.948386,8000,994
2025-09-04T10:21:53.139148,8000,865
2025-09-04T10:21:53.376242,8000,698
2025-09-04T10:21:53.765605,8000,508
2025-09-04T10:21:53.952106,8000,448
2025-09-04T10:21:54.138411,8000,396
2025-09-04T10:21:54.328781,8000,315
2025-09-04T10:21:54.515115,8000,216
2025-09-04T10:21:54.701684,8000,117
2025-09-04T10:21:54.939825,8000,35
2025-09-04T10:21:55.176776,8000,26
2025-09-04T10:21:55.363492,8000,26
2025-09-04T10:21:55.549842,8000,23
2025-09-04T10:21:55.736413,8000,13
2025-09-04T10:21:55.925328,8000,13
2025-09-04T10:21:56.111996,8000,0
