Timestamp,total_particles,particles_remaining,distance_travelled
2026-03-04T15:49:03.320765,8000,8000,0.0
2026-03-04T15:49:03.506392,8000,8000,0.11271925216715627
2026-03-04T15:49:03.692118,8000,8000,0.2727003222433135
2026-03-04T15:49:03.877645,8000,8000,0.4458355444651991
2026-03-04T15:49:04.062977,8000,8000,0.6376232664363615
2026-03-04T15:49:04.248302,8000,8000,0.8685382236711126
2026-03-04T15:49:04.433731,8000,8000,1.077905403441623
2026-03-04T15:49:04.619283,8000,8000,1.2828138178888275
2026-03-04T15:49:04.804697,8000,8000,1.3720631882868828
2026-03-04T15:49:04.994801,8000,8000,1.4021848194264765
2026-03-04T15:49:05.180470,8000,8000,1.4248904797938335
2026-03-04T15:49:05.365984,8000,8000,1.449752115490308
2026-03-04T15:49:05.555275,8000,8000,1.473069493464579
2026-03-04T15:49:05.740494,8000,7998,1.4978725974794884
2026-03-04T15:49:05.928894,8000,7983,1.5202754411916433
2026-03-04T15:49:06.114926,8000,7947,1.5436519856536646
2026-03-04T15:49:06.300095,8000,7887,1.566309359684769
2026-03-04T15:49:06.487628,8000,7779,1.5920166299568652
2026-03-04T15:49:06.676851,8000,7659,1.6152946749312023
2026-03-04T15:49:06.862540,8000,7524,1.678140304212617
2026-03-04T15:49:07.047619,8000,7389,1.8251106468167335
2026-03-04T15:49:07.234795,8000,7269,1.9525916420062372
2026-03-04T15:49:07.420102,8000,7190,2.0755264668093703
2026-03-04T15:49:07.605416,8000,7106,2.216010571232758
2026-03-04T15:49:07.792260,8000,7045,2.3736420232241926
2026-03-04T15:49:07.977669,8000,7006,2.5496448571260313
2026-03-04T15:49:08.162959,8000,6958,2.7165817102963277
2026-03-04T15:49:08.350443,8000,6900,2.8965935250660224
2026-03-04T15:49:08.535894,8000,6861,3.0492338797365153
2026-03-04T15:49:08.721385,8000,6822,3.202406517165029
2026-03-04T15:49:08.906742,8000,6782,3.3226432950993696
2026-03-04T15:49:09.092460,8000,6722,3.4693006705158047
2026-03-04T15:49:09.277881,8000,6659,3.5959265767825372
2026-03-04T15:49:09.463115,8000,6582,3.7400126695159677
2026-03-04T15:49:09.648359,8000,6502,3.8740049531067284
2026-03-04T15:49:09.834877,8000,6408,3.9875509092491126
2026-03-04T15:49:10.020459,8000,6338,4.115915662796836
2026-03-04T15:49:10.205937,8000,6265,4.253742175418136
2026-03-04T15:49:10.393083,8000,6200,4.377289211601832
2026-03-04T15:49:10.578715,8000,6137,4.515277216616105
2026-03-04T15:49:10.764047,8000,6069,4.664629384293004
2026-03-04T15:49:10.949434,8000,6003,4.800935952063987
2026-03-04T15:49:11.134816,8000,5936,4.933162129654723
2026-03-04T15:49:11.320225,8000,5864,5.060123824015554
2026-03-04T15:49:11.507869,8000,5825,5.191984506517555
2026-03-04T15:49:11.693213,8000,5817,5.3271340755791
2026-03-04T15:49:11.878446,8000,5808,5.457598141727911
2026-03-04T15:49:12.063661,8000,5792,5.606293615066863
2026-03-04T15:49:12.249011,8000,5768,5.740738196001993
2026-03-04T15:49:12.435281,8000,5724,5.881431618290754
2026-03-04T15:49:12.620545,8000,5626,6.0378117851770305
2026-03-04T15:49:12.806038,8000,5519,6.17166315626659
2026-03-04T15:49:12.991794,8000,5348,6.341212984856236
2026-03-04T15:49:13.179047,8000,5239,6.480566851924408
2026-03-04T15:49:13.364312,8000,5198,6.643830622025105
2026-03-04T15:49:13.551979,8000,5162,6.737022601854045
2026-03-04T15:49:13.737523,8000,5129,6.863420478369023
2026-03-04T15:49:13.923289,8000,5106,7.0005083456332535
2026-03-04T15:49:14.110142,8000,5075,7.154663214413738
2026-03-04T15:49:14.297527,8000,5046,7.263974082356707
2026-03-04T15:49:14.482904,8000,5039,7.420605680385541
2026-03-04T15:49:14.668251,8000,5015,7.5603637673111885
2026-03-04T15:49:14.853420,8000,4981,7.703282380234182
2026-03-04T15:49:15.039122,8000,4933,7.8497946946652375
2026-03-04T15:49:15.224366,8000,4863,8.02185180234837
2026-03-04T15:49:15.409778,8000,4793,8.179563547951712
2026-03-04T15:49:15.595804,8000,4722,8.34143345910818
2026-03-04T15:49:15.782732,8000,4680,8.492959664189208
2026-03-04T15:49:15.968280,8000,4676,8.687898009909503
2026-03-04T15:49:16.154405,8000,4676,8.847372720738623
2026-03-04T15:49:16.339805,8000,4676,8.999104398019018
2026-03-04T15:49:16.525139,8000,4676,9.163908955847775
2026-03-04T15:49:16.711231,8000,4664,9.304667116640385
2026-03-04T15:49:16.897060,8000,4638,9.440007461868332
2026-03-04T15:49:17.082407,8000,4601,9.57391411450313
2026-03-04T15:49:17.270929,8000,4525,9.728375970090195
2026-03-04T15:49:17.456340,8000,4439,9.860088470445845
2026-03-04T15:49:17.642079,8000,4344,9.988640016393667
2026-03-04T15:49:17.829565,8000,4266,10.117247626196242
2026-03-04T15:49:18.014850,8000,4241,10.247578061471467
2026-03-04T15:49:18.200619,8000,4211,10.379128085383716
2026-03-04T15:49:18.386223,8000,4193,10.516145723302158
2026-03-04T15:49:18.572117,8000,4193,10.670585260615093
