Timestamp,total_particles,particles_remaining,distance_travelled
2026-03-16T13:17:47.369077,8000,8000,0.0
2026-03-16T13:17:47.554585,8000,8000,0.04468096372886168
2026-03-16T13:17:47.740623,8000,8000,0.0852150088124322
2026-03-16T13:17:47.926948,8000,8000,0.1189679192103562
2026-03-16T13:17:48.112261,8000,8000,0.15554405250402178
2026-03-16T13:17:48.298916,8000,8000,0.18897022662830773
2026-03-16T13:17:48.487009,8000,8000,0.21998471926964058
2026-03-16T13:17:48.672437,8000,8000,0.2561567819162692
2026-03-16T13:17:48.858103,8000,8000,0.2882583085183131
2026-03-16T13:17:49.043242,8000,8000,0.32006054507611026
2026-03-16T13:17:49.228351,8000,8000,0.3546714473774068
2026-03-16T13:17:49.418185,8000,8000,0.38718367828116584
2026-03-16T13:17:49.603420,8000,8000,0.4188878040342688
2026-03-16T13:17:49.788744,8000,8000,0.4507860653575996
2026-03-16T13:17:49.974726,8000,8000,0.488022593891721
2026-03-16T13:17:50.161297,8000,8000,0.5194278023727116
2026-03-16T13:17:50.346715,8000,8000,0.5540906041168459
2026-03-16T13:17:50.532086,8000,8000,0.5880871689684072
2026-03-16T13:17:50.717460,8000,8000,0.6204334553084901
2026-03-16T13:17:50.903601,8000,8000,0.6516618521675982
2026-03-16T13:17:51.089256,8000,8000,0.6840849708051352
2026-03-16T13:17:51.274901,8000,7957,0.7217646158890946
2026-03-16T13:17:51.463404,8000,7866,0.7542895460633837
2026-03-16T13:17:51.648740,8000,7736,0.7862403103381381
2026-03-16T13:17:51.836397,8000,7489,0.8229630723245861
2026-03-16T13:17:52.022448,8000,7247,0.8545716685916297
2026-03-16T13:17:52.210560,8000,6983,0.8894483458276422
2026-03-16T13:17:52.427355,8000,6630,0.933353769258425
2026-03-16T13:17:52.613856,8000,6416,1.0330796966479765
2026-03-16T13:17:52.801411,8000,6193,1.16223069383391
2026-03-16T13:17:52.986860,8000,5984,1.2606672474190883
2026-03-16T13:17:53.172953,8000,5770,1.3903984268764094
2026-03-16T13:17:53.359584,8000,5595,1.4853198379366637
2026-03-16T13:17:53.563402,8000,5421,1.6024942654322356
2026-03-16T13:17:53.748774,8000,5274,1.7312801403819653
2026-03-16T13:17:53.934547,8000,5121,1.8208891286377358
2026-03-16T13:17:54.120522,8000,4979,1.9159590222158838
2026-03-16T13:17:54.308041,8000,4824,2.003997845035335
2026-03-16T13:17:54.503292,8000,4635,2.0841496461816926
2026-03-16T13:17:54.688918,8000,4447,2.183612442408334
2026-03-16T13:17:54.899887,8000,4249,2.264552058985383
2026-03-16T13:17:55.104122,8000,4051,2.355829369544681
2026-03-16T13:17:55.289183,8000,3892,2.485140726561087
2026-03-16T13:17:55.474999,8000,3749,2.6056465212904847
2026-03-16T13:17:55.665370,8000,3629,2.7025724596989913
2026-03-16T13:17:55.865932,8000,3498,2.770755958587757
2026-03-16T13:17:56.052384,8000,3380,2.8768769139607
2026-03-16T13:17:56.256309,8000,3256,2.967409506140511
2026-03-16T13:17:56.445153,8000,3112,3.098703494784557
2026-03-16T13:17:56.631919,8000,2972,3.2056123856524246
2026-03-16T13:17:56.818434,8000,2839,3.289929132139058
2026-03-16T13:17:57.080622,8000,2649,3.386786609275045
2026-03-16T13:17:57.265640,8000,2524,3.511529261535572
2026-03-16T13:17:57.453885,8000,2381,3.6438830232710497
2026-03-16T13:17:57.639881,8000,2270,3.7476152212921985
2026-03-16T13:17:57.826676,8000,2172,3.824082430523638
2026-03-16T13:17:58.021387,8000,2077,3.936095884370674
2026-03-16T13:17:58.206437,8000,1978,4.079154485909684
2026-03-16T13:17:58.391540,8000,1876,4.215070309722225
2026-03-16T13:17:58.579997,8000,1777,4.324258924442945
2026-03-16T13:17:58.765645,8000,1658,4.4717867941926155
2026-03-16T13:17:58.951313,8000,1563,4.582710402412651
2026-03-16T13:17:59.137872,8000,1446,4.6856290846184026
2026-03-16T13:17:59.383371,8000,1300,4.841220388257546
2026-03-16T13:17:59.568782,8000,1237,4.914432161676432
2026-03-16T13:17:59.755089,8000,1111,4.951904794883981
2026-03-16T13:17:59.950272,8000,1017,5.030282297967889
2026-03-16T13:18:00.135626,8000,930,5.1659481692466285
2026-03-16T13:18:00.321533,8000,840,5.284591701091237
2026-03-16T13:18:00.506858,8000,751,5.367887917722668
2026-03-16T13:18:00.692754,8000,666,5.470535087450514
2026-03-16T13:18:00.879590,8000,569,5.566737208095824
2026-03-16T13:18:01.066163,8000,505,5.651924474010979
2026-03-16T13:18:01.258509,8000,484,5.726899092727077
2026-03-16T13:18:01.444692,8000,484,5.860631887980569
2026-03-16T13:18:01.630318,8000,459,5.996594342819248
2026-03-16T13:18:01.815529,8000,427,6.114628838485697
2026-03-16T13:18:02.004413,8000,381,6.226679817099472
2026-03-16T13:18:02.190534,8000,321,6.360739706425419
2026-03-16T13:18:02.378254,8000,265,6.455914094962545
2026-03-16T13:18:02.564949,8000,200,6.546815593558208
2026-03-16T13:18:02.990958,8000,71,6.70473321016982
2026-03-16T13:18:03.213281,8000,42,6.793836596526369
2026-03-16T13:18:03.487890,8000,7,6.924008345131622
