Timestamp,total_particles,particles_remaining
2025-09-04T11:31:15.221096,8000,8000
2025-09-04T11:31:15.407915,8000,8000
2025-09-04T11:31:15.594679,8000,8000
2025-09-04T11:31:15.781548,8000,8000
2025-09-04T11:31:15.968839,8000,8000
2025-09-04T11:31:16.155715,8000,8000
2025-09-04T11:31:16.341953,8000,8000
2025-09-04T11:31:16.529679,8000,8000
2025-09-04T11:31:16.716491,8000,8000
2025-09-04T11:31:16.903758,8000,8000
2025-09-04T11:31:17.091771,8000,7964
2025-09-04T11:31:17.278551,8000,7953
2025-09-04T11:31:17.465314,8000,7934
2025-09-04T11:31:17.652061,8000,7922
2025-09-04T11:31:17.839091,8000,7903
2025-09-04T11:31:18.026121,8000,7883
2025-09-04T11:31:18.212679,8000,7875
2025-09-04T11:31:18.400272,8000,7867
2025-09-04T11:31:18.587181,8000,7866
2025-09-04T11:31:18.776108,8000,7866
2025-09-04T11:31:18.963003,8000,7866
2025-09-04T11:31:19.151843,8000,7866
2025-09-04T11:31:19.389912,8000,7866
2025-09-04T11:31:19.576791,8000,7853
2025-09-04T11:31:19.763516,8000,7832
2025-09-04T11:31:19.950988,8000,7785
2025-09-04T11:31:20.138293,8000,7751
2025-09-04T11:31:20.375864,8000,7741
2025-09-04T11:31:20.562984,8000,7739
2025-09-04T11:31:20.749661,8000,7731
2025-09-04T11:31:20.936983,8000,7720
2025-09-04T11:31:21.124033,8000,7709
2025-09-04T11:31:21.310726,8000,7688
2025-09-04T11:31:21.700757,8000,7590
2025-09-04T11:31:21.888258,8000,7491
2025-09-04T11:31:22.125927,8000,7386
2025-09-04T11:31:22.312547,8000,7275
2025-09-04T11:31:22.499952,8000,7188
2025-09-04T11:31:22.686873,8000,7096
2025-09-04T11:31:22.882085,8000,7040
2025-09-04T11:31:23.068749,8000,6980
2025-09-04T11:31:23.255578,8000,6956
2025-09-04T11:31:23.493278,8000,6918
2025-09-04T11:31:23.681300,8000,6852
2025-09-04T11:31:23.868402,8000,6746
2025-09-04T11:31:24.055255,8000,6649
2025-09-04T11:31:24.294078,8000,6488
2025-09-04T11:31:24.531828,8000,6347
2025-09-04T11:31:24.769481,8000,6127
2025-09-04T11:31:24.956319,8000,5952
2025-09-04T11:31:25.199475,8000,5735
2025-09-04T11:31:25.437060,8000,5403
2025-09-04T11:31:25.776755,8000,5059
2025-09-04T11:31:25.966305,8000,4824
2025-09-04T11:31:26.305482,8000,4467
2025-09-04T11:31:26.492598,8000,4262
2025-09-04T11:31:26.679767,8000,4063
2025-09-04T11:31:26.866437,8000,3873
2025-09-04T11:31:27.054088,8000,3715
2025-09-04T11:31:27.241773,8000,3568
2025-09-04T11:31:27.428258,8000,3445
2025-09-04T11:31:27.615436,8000,3351
2025-09-04T11:31:27.802517,8000,3290
2025-09-04T11:31:27.990567,8000,3247
2025-09-04T11:31:28.233210,8000,3218
2025-09-04T11:31:28.423734,8000,3140
2025-09-04T11:31:28.614343,8000,3064
2025-09-04T11:31:28.908375,8000,2908
2025-09-04T11:31:29.103101,8000,2793
2025-09-04T11:31:29.502917,8000,2561
2025-09-04T11:31:29.692973,8000,2424
2025-09-04T11:31:29.936027,8000,2278
2025-09-04T11:31:30.125834,8000,2155
2025-09-04T11:31:30.472537,8000,1978
2025-09-04T11:31:30.662110,8000,1938
2025-09-04T11:31:30.851529,8000,1835
2025-09-04T11:31:31.041207,8000,1725
2025-09-04T11:31:31.230319,8000,1597
2025-09-04T11:31:31.419772,8000,1478
2025-09-04T11:31:31.608987,8000,1396
2025-09-04T11:31:31.798635,8000,1313
2025-09-04T11:31:32.039169,8000,1254
2025-09-04T11:31:32.228248,8000,1206
2025-09-04T11:31:32.416874,8000,1145
2025-09-04T11:31:32.605833,8000,1111
2025-09-04T11:31:33.000604,8000,1087
2025-09-04T11:31:33.241156,8000,1080
2025-09-04T11:31:33.429496,8000,1058
2025-09-04T11:31:33.618521,8000,1030
2025-09-04T11:31:33.806727,8000,996
2025-09-04T11:31:34.046228,8000,948
2025-09-04T11:31:34.234180,8000,920
2025-09-04T11:31:34.473433,8000,903
2025-09-04T11:31:34.661502,8000,881
2025-09-04T11:31:34.849710,8000,813
2025-09-04T11:31:35.037758,8000,726
2025-09-04T11:31:35.227683,8000,646
2025-09-04T11:31:35.416120,8000,590
2025-09-04T11:31:35.603534,8000,590
2025-09-04T11:31:35.794127,8000,590
2025-09-04T11:31:35.982071,8000,590
2025-09-04T11:31:36.170041,8000,590
2025-09-04T11:31:36.408853,8000,590
2025-09-04T11:31:36.599443,8000,590
2025-09-04T11:31:36.786861,8000,590
2025-09-04T11:31:36.974912,8000,590
2025-09-04T11:31:37.164355,8000,590
2025-09-04T11:31:37.352308,8000,590
2025-09-04T11:31:37.546366,8000,573
2025-09-04T11:31:37.734273,8000,538
2025-09-04T11:31:37.921585,8000,500
2025-09-04T11:31:38.109248,8000,452
2025-09-04T11:31:38.297121,8000,387
2025-09-04T11:31:38.483982,8000,341
2025-09-04T11:31:38.727250,8000,307
2025-09-04T11:31:38.914347,8000,259
2025-09-04T11:31:39.153152,8000,227
2025-09-04T11:31:39.340396,8000,206
2025-09-04T11:31:39.579035,8000,188
2025-09-04T11:31:39.771470,8000,175
2025-09-04T11:31:39.958446,8000,150
2025-09-04T11:31:40.196086,8000,121
2025-09-04T11:31:40.434128,8000,112
2025-09-04T11:31:40.672057,8000,99
2025-09-04T11:31:40.859057,8000,67
2025-09-04T11:31:41.045843,8000,52
2025-09-04T11:31:41.438736,8000,26
2025-09-04T11:31:41.626117,8000,8
