Timestamp,total_particles,particles_remaining,distance_travelled
2026-03-23T15:39:43.246659,8000,7826,0.0
2026-03-23T15:39:43.432762,8000,7826,0.0326429347967476
2026-03-23T15:39:43.617953,8000,7826,0.06745259237178412
2026-03-23T15:39:43.803262,8000,7826,0.0993694133140293
2026-03-23T15:39:43.988621,8000,7826,0.13127443243700138
2026-03-23T15:39:44.175053,8000,7824,0.16867281271725523
2026-03-23T15:39:44.360387,8000,7812,0.20030074663660752
2026-03-23T15:39:44.545750,8000,7798,0.23158098913161165
2026-03-23T15:39:44.731036,8000,7779,0.26802380967729095
2026-03-23T15:39:44.916131,8000,7761,0.3016303255459307
2026-03-23T15:39:45.101182,8000,7738,0.33384682812354766
2026-03-23T15:39:45.286570,8000,7724,0.36466662846500614
2026-03-23T15:39:45.471623,8000,7711,0.3997264330627594
2026-03-23T15:39:45.657341,8000,7702,0.4334743844838419
2026-03-23T15:39:45.842901,8000,7697,0.4650133479661388
2026-03-23T15:39:46.027934,8000,7696,0.4963553314539695
2026-03-23T15:39:46.213504,8000,7696,0.5338592341562494
2026-03-23T15:39:46.398956,8000,7696,0.5669248269459752
2026-03-23T15:39:46.584514,8000,7696,0.5982412246474884
2026-03-23T15:39:46.770231,8000,7696,0.6342903324733851
2026-03-23T15:39:46.955740,8000,7696,0.6632121424989273
2026-03-23T15:39:47.141004,8000,7696,0.6974498819616073
2026-03-23T15:39:47.326150,8000,7696,0.7322975327976173
2026-03-23T15:39:47.511183,8000,7657,0.7667452762950469
2026-03-23T15:39:47.697482,8000,7626,0.7994099749188148
2026-03-23T15:39:47.882559,8000,7599,0.830614031038903
2026-03-23T15:39:48.067712,8000,7575,0.8611695955904973
2026-03-23T15:39:48.253578,8000,7549,0.8960868861049984
2026-03-23T15:39:48.490029,8000,7529,0.9764104232882864
2026-03-23T15:39:48.675527,8000,7477,1.1033912242024544
2026-03-23T15:39:48.911596,8000,7415,1.2554350616366519
2026-03-23T15:39:49.097644,8000,7371,1.3743039152125902
2026-03-23T15:39:49.282758,8000,7316,1.5098846610157688
2026-03-23T15:39:49.520820,8000,7284,1.5797985566136
2026-03-23T15:39:49.706000,8000,7234,1.7618787123309048
2026-03-23T15:39:49.942771,8000,7187,1.9077969113155373
2026-03-23T15:39:50.127679,8000,7157,2.009317262580188
2026-03-23T15:39:50.312838,8000,7110,2.150621625218763
2026-03-23T15:39:50.498020,8000,7055,2.275253552190814
2026-03-23T15:39:50.734342,8000,7011,2.4235532094541297
2026-03-23T15:39:50.922339,8000,6968,2.5592173088844765
2026-03-23T15:39:51.158747,8000,6923,2.6739773619186327
2026-03-23T15:39:51.344081,8000,6885,2.807589234878836
2026-03-23T15:39:51.529749,8000,6832,2.9430983965059467
2026-03-23T15:39:51.765639,8000,6788,3.07551697333088
2026-03-23T15:39:51.950750,8000,6732,3.2250157716672083
2026-03-23T15:39:52.187382,8000,6682,3.3591831039305635
