Timestamp,particles_remaining,distance_travelled
4.740111589431763,7627,1.0281858270718995
5.840354681015015,7236,1.2875374332498384
6.874009847640991,6798,1.6235542379398296
7.643319368362427,6589,1.842870864515639
8.266200065612793,6366,1.9778562001486317
9.355594158172607,5979,2.4701820814738
9.982109546661377,5758,2.6857745213129847
10.528427600860596,5520,2.885403580126805
11.008933067321777,5403,3.0796773258239867
11.190228462219238,5344,3.1427781121894864
11.609013080596924,5268,3.20548668058427
11.989802598953247,5150,3.3456258930968126
12.570229768753052,4913,3.626500793084859
13.010192632675171,4730,3.7372173377831768
13.560230016708374,4600,3.9529493528068174
14.22636079788208,4590,4.312105206132704
14.71164584159851,4590,4.558568849848588
15.349977970123291,4566,4.879082588556778
15.768959760665894,4566,5.023349888543024
16.46076273918152,4566,5.357111996120156
16.825640439987183,4566,5.4269143909741535
17.573521852493286,4566,5.784364190875112
18.099461317062378,4566,5.937487897460713
18.479358196258545,4566,6.041720381449861
19.23966121673584,4566,6.374787530013255
19.802457094192505,4546,6.5492260239553435
20.46928572654724,4522,6.7975518029451365
21.20183229446411,4510,7.080880505217182
21.902175426483154,4430,7.389766755684775
22.63628339767456,4370,7.715511286635924
22.93583369255066,4336,7.793742796323706
23.466525554656982,4282,7.889135866153973
23.84092688560486,4216,7.963445913279176
24.24396848678589,4196,8.127930670916493
24.51445698738098,4166,8.196685150535254
24.927774906158447,4132,8.257369480943332
25.457237720489502,4042,8.488839490562277
25.90204167366028,4006,8.655357568239236
26.394240617752075,4002,8.821143462656465
26.97443175315857,4002,9.10438849139783
27.388610363006592,4002,9.220984675580425
28.121382474899292,3991,9.620511337833916
28.56966519355774,3991,9.773056541304797
29.22481608390808,3971,10.189772468107014
29.491007566452026,3970,10.264877295899193
30.712568521499634,3874,10.652258090909077
31.608217000961304,3737,10.838574059380027
32.441813468933105,3536,11.071544325420941
33.331143856048584,3199,11.374666569973474
33.699984550476074,3023,11.521444423016089
33.92517948150635,2948,11.583095970025955
34.64457607269287,2744,11.66999733530136
35.42083525657654,2492,11.890303516115686
36.27016568183899,2306,12.201823416964375
36.96315264701843,2188,12.403628162698014
37.71318483352661,2077,12.636821396164105
38.341612100601196,1950,12.855971944642734
38.95805501937866,1744,13.12095282702749
39.15203857421875,1669,13.186645122243199
39.72353506088257,1553,13.346736454867166
40.4719352722168,1363,13.682822805087413
40.9748740196228,1231,13.876008957873406
41.61198306083679,971,14.21663835066442
42.04266023635864,883,14.34575363887278
42.510167360305786,744,14.523167867877245
42.96310806274414,583,14.672229143631453
43.491090536117554,518,14.908829113753395
43.73915505409241,518,14.973894110385464
43.99072313308716,518,14.99175173137256
44.59227180480957,518,15.221926267437
45.017810583114624,518,15.384379664335862
45.40333080291748,518,15.532167479772175
45.79738092422485,518,15.684783967210384
46.17073345184326,508,15.85250792669681
46.83876848220825,488,16.222413520723723
47.086053133010864,488,16.26245046660787
47.4690465927124,488,16.332080028344546
48.209649324417114,486,16.745847516154946
48.46213245391846,477,16.818077748611962
48.90257716178894,467,16.920264370534177
49.258037090301514,457,17.05952849724661
49.875240325927734,457,17.335673492304792
50.85573601722717,457,17.758676605859446
51.50342893600464,457,17.968746570004317
52.31585693359375,405,18.25095824235196
53.06731295585632,324,18.51777884563022
53.71554613113403,311,18.816946032900667
54.4315390586853,311,19.13966843793314
55.01426291465759,311,19.406554704925693
55.86192750930786,304,19.859475841971495
56.19774794578552,279,19.943785723088016
56.66483521461487,251,20.105135560197677
56.893413066864014,244,20.16747594674283
57.59263062477112,215,20.44449934658135
58.00848579406738,190,20.665798950175763
58.31916880607605,188,20.781261951317617
58.74828743934631,183,20.99890431473383
59.22020602226257,149,21.224435784270423
59.40416169166565,147,21.288772039158353
59.78569459915161,138,21.37364653086481
60.35694670677185,135,21.68815566001158
61.08695983886719,135,22.117649359670537
61.45022964477539,135,22.245698674608196
61.63226509094238,133,22.31478253541891
61.90303635597229,131,22.334160058809296
62.14682054519653,131,22.339157441807764
62.917147397994995,129,22.706476198294435
63.478050231933594,129,22.955670840866624
64.14911103248596,129,23.365982698591075
65.11813378334045,129,23.909556472870545
65.98495197296143,129,24.34686643968891
66.6169421672821,129,24.710022567736907
66.8541932106018,129,24.777961569961708
67.49121475219727,127,25.060822815802805
67.69993829727173,127,25.13013194674919
67.95820879936218,127,25.154404141522843
68.60501337051392,127,25.36681219528164
69.35491561889648,127,25.78045630647707
69.94733595848083,126,26.123797553906158
70.5844738483429,126,26.412149695577945
71.03687405586243,126,26.572568606735334
71.71594095230103,102,26.9462443130142
72.09971523284912,102,27.10845934162686
