Timestamp,particles_remaining,distance_travelled
14.974762201309204,7969,0.0
19.138506174087524,7875,0.8604767757589609
19.913541316986084,7556,1.3759483497289926
20.687696933746338,7178,1.904506483107205
21.377280473709106,7169,2.4336231637326096
22.129956483840942,7169,2.9616207255606883
22.985714435577393,7169,3.5178766821469707
23.823282718658447,7165,4.134060731279154
24.368576049804688,7153,4.5304820217883455
25.121535301208496,6712,5.091652748365049
25.85218358039856,6385,5.498982759598983
26.562745571136475,6011,6.001360761630548
27.005242586135864,5939,6.361878076599986
27.75878071784973,5849,6.912591305631013
28.371081829071045,5785,7.319109539919546
29.081568956375122,5636,7.8606162153914285
29.525728225708008,5471,8.202078259222949
30.132806539535522,5070,8.724260012475389
30.65836524963379,4862,9.098800135807508
31.47312903404236,4493,9.686262983196796
32.49460482597351,4324,10.285453063220292
33.28654170036316,4122,10.792441461342236
33.83218574523926,3716,11.346581173371622
34.64570116996765,3405,11.872607983375206
35.541600704193115,3194,12.484436787087358
36.37603235244751,3164,13.063569149899903
37.15022873878479,3116,13.588940976196998
38.005008935928345,3032,14.155452684058028
38.73529100418091,2980,14.696198426699038
39.549288272857666,2741,15.262042500938414
39.5500693321228,2741,15.262042500938414
56.68992328643799,2482,15.342003936949645
57.21485710144043,2393,15.673671675407567
57.7834951877594,2376,16.038023705621296
58.49790143966675,2244,16.523494355826447
59.02329754829407,2209,16.90534923694165
59.59181046485901,2209,17.26342892267077
60.199761390686035,2209,17.649609121194793
60.80689334869385,2209,18.05800469116488
61.37399101257324,2102,18.449121935309044
61.96111702919006,1965,18.83652554148726
62.428030252456665,1857,19.20202266143207
62.91110920906067,1674,19.537123579093027
63.47678232192993,1626,19.950714721500752
63.878223180770874,1610,20.297018957765758
64.07410645484924,1596,20.428712292057135
64.60268712043762,1432,20.786581814088482
64.94203567504883,1328,20.93220307279199
65.45043754577637,1207,21.270694391220886
65.6072211265564,1191,21.381012534647574
66.65030336380005,1148,22.14315214377087
67.83481502532959,1126,23.095289689478182
68.73028588294983,1021,23.94554041758633
69.19544816017151,824,24.312412412978105
69.41115069389343,743,24.43572072033511
69.81208753585815,607,24.78289222711052
70.00814700126648,604,24.898846522238145
70.59511351585388,585,25.30897724212729
71.65536236763,512,26.102551837879254
72.2632999420166,454,26.491730907658134
73.07704877853394,391,26.9296462059228
73.64325332641602,256,27.265994553831824
74.44010758399963,250,27.699560110749143
74.44079446792603,250,27.699560110749143
86.49714756011963,250,27.718824648078005
88.52714586257935,232,29.271441462323576
88.7427089214325,232,29.395819667428327
88.95865273475647,231,29.503102735068456
89.19579482078552,231,29.62517460455133
90.52666807174683,231,30.55248987528861
93.11717367172241,222,32.59275007283517
93.3144302368164,195,32.69939545993872
93.55076360702515,151,32.83406284920255
93.72495436668396,141,32.954184331781065
93.85831618309021,141,33.009262043675534
94.09898400306702,141,33.14633010517405
94.25567817687988,141,33.24246565373049
94.41344285011292,141,33.314272988682006
94.65192079544067,141,33.441473996070044
94.89270234107971,141,33.56540977435667
95.0534098148346,141,33.69114363679814
97.29051280021667,102,35.379015352584595
97.42492032051086,91,35.47162153396525
97.42682600021362,91,35.47162153396525
98.03580474853516,91,35.5199783434069
101.53274750709534,85,38.623385540733175
101.5333182811737,85,38.623385540733175
