Timestamp,particles_remaining,distance_travelled
0.0049839019775390625,8000,0
3.930954933166504,7801,0.71418289774305
4.4336137771606445,7597,1.0468928482915834
5.162702322006226,7389,1.5271244139633329
5.163390874862671,7389,1.5271244139633329
5.168329238891602,7389,1.5271244139633329
5.221522092819214,7381,1.5404164108027378
5.70377779006958,7270,1.8602420029377864
6.247421503067017,7032,2.256942950989277
6.7501420974731445,6823,2.6029681102808104
7.170174598693848,6589,2.952613350082962
7.6937501430511475,6464,3.33631539491879
7.69432806968689,6464,3.33631539491879
7.69857120513916,6464,3.33631539491879
7.751591205596924,6464,3.33631539491879
8.336206674575806,6298,3.7159562951298186
9.085772037506104,6090,4.141182965529759
9.731056451797485,5864,4.636156221003894
9.731686353683472,5864,4.636156221003894
9.736043453216553,5864,4.636156221003894
9.791260004043579,5847,4.665456424572191
10.43691611289978,5678,5.053158542499226
12.5403573513031,5112,6.663833247110606
12.540999174118042,5112,6.663833247110606
12.545683860778809,5112,6.663833247110606
13.235087394714355,4836,7.210203776123919
14.251380681991577,4635,7.9109002533398165
14.837196826934814,4503,8.303818251527106
15.422934532165527,4357,8.71935787004426
15.947403192520142,4238,9.125827182015518
16.47140097618103,4055,9.51645974729732
16.471992254257202,4055,9.51645974729732
16.47731065750122,4055,9.51645974729732
16.855572938919067,3934,9.681042696671614
17.42084240913391,3822,10.055155645179253
17.843927145004272,3753,10.354886570292008
18.36656403541565,3629,10.691533350331516
18.80721139907837,3580,10.987600460767887
19.71924090385437,3496,11.578602367026633
19.71988081932068,3496,11.578602367026633
19.725545167922974,3496,11.578602367026633
19.779715061187744,3486,11.60109337239395
20.200652360916138,3383,11.89514909466682
20.621037483215332,3316,12.203723993462084
20.62193775177002,3316,12.203723993462084
20.62690305709839,3316,12.203723993462084
21.29161787033081,3273,12.648111098129862
23.619144439697266,2828,14.462862033590124
23.620042085647583,2828,14.462862033590124
23.624765872955322,2828,14.462862033590124
23.941073894500732,2828,14.706343505924535
23.994349002838135,2828,14.733217358282904
24.375554084777832,2814,15.005070361427173
25.12740683555603,2730,15.579016067982998
26.84048295021057,2647,16.813862001571877
27.178484201431274,2594,17.087513046058657
27.179649353027344,2594,17.087513046058657
27.18639039993286,2594,17.087513046058657
27.708470344543457,2575,17.376337995292435
28.314992427825928,2390,17.76196407136853
28.756374835968018,2159,18.08138843241161
29.197540521621704,1938,18.401140782430552
29.199182748794556,1938,18.401140782430552
29.207449913024902,1938,18.401140782430552
29.38097357749939,1903,18.500420272944094
29.434199333190918,1899,18.5232137923173
29.67131781578064,1853,18.682938128331518
29.673004150390625,1853,18.682938128331518
29.68367862701416,1848,18.690389832758402
30.000786781311035,1783,18.903411969761628
30.484352827072144,1747,19.210194913454394
30.80244016647339,1715,19.43630884455295
31.22250461578369,1642,19.6429623257272
31.22362494468689,1642,19.6429623257272
31.230167150497437,1642,19.6429623257272
32.73731827735901,1590,20.63398701027535
32.737945795059204,1590,20.63398701027535
32.74443531036377,1590,20.63398701027535
33.06078243255615,1571,20.80539932927432
34.26040768623352,1410,21.65622233556876
34.26155090332031,1410,21.65622233556876
34.26803493499756,1410,21.65622233556876
34.56652641296387,1398,21.877294311116096
35.48081946372986,1209,22.519518309380352
35.717047691345215,1128,22.67671070284027
35.71820282936096,1128,22.67671070284027
35.72485852241516,1128,22.67671070284027
36.33296775817871,933,23.113458150266187
36.652815103530884,921,23.339597472711013
37.1959023475647,863,23.65625924813806
37.19646978378296,863,23.65625924813806
37.210280656814575,863,23.65625924813806
37.26465177536011,856,23.662567372180174
37.56449604034424,852,23.81100668828876
37.90621566772461,834,24.017753689030553
38.28881549835205,786,24.16368066948289
38.64776039123535,768,24.301337769679517
38.64860773086548,768,24.301337769679517
38.66118288040161,768,24.301337769679517
39.039204359054565,724,24.511317419648265
39.78884959220886,652,25.044762208102373
39.92254829406738,610,25.122157411914642
39.92315411567688,610,25.122157411914642
39.9368679523468,610,25.122157411914642
39.99289274215698,586,25.1548130811995
40.04681706428528,583,25.162772430015416
40.1789870262146,562,25.22008228066318
40.70450210571289,469,25.699130309085234
40.706528425216675,469,25.699130309085234
40.72011470794678,469,25.706890281151153
41.20032286643982,447,26.033260780557878
41.25341320037842,445,26.046504836177363
41.449063301086426,414,26.16268963074187
41.66490817070007,405,26.29857718571846
41.66621375083923,405,26.29857718571846
41.67775797843933,405,26.29857718571846
42.62915372848511,398,26.945859646708005
42.6823034286499,395,26.97091634391074
42.9598913192749,362,27.140002226489244
43.0937385559082,346,27.227746480562374
44.59965991973877,328,28.394378902984055
44.60023760795593,328,28.394378902984055
44.65573024749756,328,28.408381253983816
45.56592416763306,322,29.133234114994817
47.11593818664551,285,30.327740700163744
47.11807870864868,285,30.327740700163744
47.181416034698486,279,30.353023361227432
49.21757531166077,259,32.01248702338492
49.21966290473938,259,32.01248702338492
