Timestamp,particles_remaining,distance_travelled
5.890604496002197,7674,1.036420175536206
6.70766544342041,7599,1.1871025098547352
7.571552038192749,7491,1.452602853340684
8.535440444946289,7355,1.8011578261202095
8.720147371292114,7320,1.864497373662028
8.897590398788452,7307,1.8863335707180418
9.824167966842651,7166,2.193635304466474
10.81567120552063,6994,2.6353100243646628
11.343775510787964,6939,2.7268645946127616
12.174306869506836,6842,2.942835581720829
13.127671003341675,6653,3.3545291970683135
14.314791679382324,6448,3.9227106340211773
15.014033555984497,6333,4.151875324682177
15.514421463012695,6212,4.378017159673782
15.76255202293396,6177,4.444007944175962
16.766595602035522,5990,4.860055048319606
17.621286392211914,5877,5.173621261848915
18.87848472595215,5713,5.630739555621053
19.99502968788147,5570,6.106694613335424
20.91483235359192,5488,6.467640717903294
21.1264865398407,5481,6.538065287338527
22.128971338272095,5420,6.934022483310866
23.160059928894043,5238,7.3996238509609205
23.908117532730103,5129,7.668648565517786
24.93177103996277,4931,8.161763332092661
25.39372706413269,4887,8.250672704759673
26.180424690246582,4776,8.53004286176959
26.68693447113037,4713,8.679101859818026
27.422882080078125,4550,9.04038376510663
27.88599395751953,4482,9.188367087824409
28.090490579605103,4445,9.258849591449813
28.983108520507812,4287,9.667845845280995
29.270374298095703,4256,9.735177225354104
30.035417795181274,4153,10.04122267567634
30.2072970867157,4114,10.094690156104603
30.414249181747437,4098,10.123436763710217
30.623027324676514,4089,10.1323632999796
31.27114486694336,4055,10.323849170734457
31.867629766464233,4021,10.548650335384572
32.316433906555176,4021,10.689743689084896
32.99025249481201,4017,11.007532975813305
33.54670834541321,3996,11.256222180223327
33.73469138145447,3996,11.290033707428917
34.44736337661743,3996,11.619227746183652
34.83995699882507,3996,11.748281248829848
35.5396089553833,3928,12.144277161285396
36.199517488479614,3839,12.52327132743111
36.63913822174072,3834,12.733436807179364
37.13909602165222,3828,12.982490209260975
37.87413835525513,3763,13.355522242444183
38.37471270561218,3728,13.511617098181196
39.09258055686951,3674,13.845855775399691
39.60230541229248,3628,14.0448115720505
40.15825414657593,3563,14.283467417726431
40.931570053100586,3462,14.692069860535069
41.35417985916138,3416,14.858487278972508
41.90437364578247,3401,15.11311541921244
42.49574136734009,3326,15.390899764827834
43.10711646080017,3200,15.70922844487383
43.33451294898987,3161,15.779237956060806
43.861918687820435,3052,16.0343715933779
44.40735173225403,2928,16.30790035281813
44.943639278411865,2831,16.498525813766246
45.343140602111816,2800,16.619017716166937
46.095585107803345,2758,16.964545685262294
46.60037541389465,2714,17.124860059622378
47.07740259170532,2639,17.302265468159334
47.67941355705261,2616,17.576870081567982
48.318888425827026,2596,17.868315686235853
48.899927616119385,2523,18.137962220999288
49.464338064193726,2443,18.380927688303988
50.03089189529419,2358,18.657478561833425
50.524991035461426,2269,18.878006028161163
51.20080900192261,2134,19.218510828739642
51.940901041030884,1993,19.56902382776212
52.59720039367676,1962,19.783785409177884
53.09953713417053,1898,19.990612557400148
53.595402240753174,1810,20.175973140719933
53.82519316673279,1806,20.216745738694133
54.0828652381897,1805,20.263021566385362
54.796982765197754,1751,20.67288399191557
55.26519727706909,1751,20.873309301824776
55.95875954627991,1702,21.232691850086862
56.35668897628784,1682,21.36852968787676
56.886882066726685,1678,21.70239141187906
57.56416058540344,1659,22.051832107518706
57.8972110748291,1634,22.142866276078394
58.44854474067688,1613,22.495400577267
