Timestamp,particles_remaining,distance_travelled
0.7758264541625977,8000,0.0
2.726034164428711,7695,2.0093425551793254
3.4365198612213135,7484,2.495032380451043
4.601787567138672,7278,3.3705127272168873
5.791155576705933,6879,4.243618894572415
8.5425865650177,6435,6.40862643894681
10.801396608352661,6373,8.107317969350106
12.19258165359497,6305,9.16183090285519
12.67629623413086,6271,9.501452943067246
14.47957158088684,5890,10.883416359579108
15.11149549484253,5827,11.289769326560567
15.739546775817871,5771,11.746077264380594
17.439887285232544,5543,13.001034244725483
18.04792857170105,5405,13.414583428673843
19.27207636833191,5199,14.335904032502981
19.879547357559204,5094,14.741936036930433
21.188294172286987,4778,15.727982504089175
21.9009792804718,4726,16.171764278418948
23.99494171142578,4427,17.750078705453678
24.82979917526245,4365,18.188864311652317
25.457398414611816,4280,18.599496561429845
26.148517847061157,4157,19.068056467288212
26.817798376083374,4012,19.561489447813525
29.25873064994812,3876,21.43942882040758
30.156313180923462,3802,21.868356535866106
31.278136491775513,3545,22.665708756641717
31.742549419403076,3535,22.96041345155766
32.78329420089722,3390,23.699334932888473
33.47324824333191,3314,24.22028205652545
36.06585192680359,2989,26.284881711765046
38.36280298233032,2631,28.056639306592235
39.27766990661621,2580,28.56554079029962
40.35969829559326,2523,29.326279194312605
40.86377549171448,2482,29.669214851207297
42.29458427429199,2060,30.76519975726426
43.21385312080383,1994,31.25323029782136
45.6977801322937,1435,33.17470735429407
46.82543969154358,1426,33.75169773128984
48.077775955200195,1295,34.65583058261313
48.7296085357666,1231,35.09266685084385
50.70270228385925,834,36.67412681354634
53.57466101646423,564,38.95386520083617
55.95930600166321,537,40.79994800831118
57.023383378982544,537,41.60973614583755
57.92010521888733,447,42.23708558617515
58.40604615211487,406,42.54144070281608
59.25994610786438,161,43.16518589878058
59.74512767791748,100,43.472875155630376
59.74604320526123,100,43.472875155630376
59.7630410194397,100,43.472875155630376
60.26681709289551,95,43.88445755457517
60.26743221282959,95,43.88445755457517
60.28515911102295,95,43.88445755457517
61.34497594833374,53,44.65811624957152
61.3475136756897,53,44.65811624957152
61.36945843696594,53,44.67876670415158
65.16940331459045,39,47.83634871424512
65.17012572288513,39,47.83634871424512
