Timestamp,total_particles,particles_remaining,distance_travelled
6.3778181076049805,7688,0.9620695094968963
7.987349033355713,7477,1.1671477417317608
9.644423723220825,7268,1.4164885088640278
11.202281713485718,7111,1.6419572233659232
12.661530494689941,6979,1.7845717256824456
14.568544626235962,6700,2.2832519540829073
16.03678822517395,6629,2.5370359752485108
17.432018280029297,6522,2.760906871388303
18.911850929260254,6356,3.024364545992173
20.507795333862305,6173,3.4275073799242155
20.662410497665405,6137,3.4827970926163654
20.931867599487305,6103,3.5232800543984895
22.530361652374268,5883,3.904414529972257
24.174368381500244,5688,4.390925254385684
25.400291204452515,5538,4.590939574531597
26.423072338104248,5374,4.686490999169808
27.9576416015625,5224,4.972798408026868
28.9872784614563,5190,5.075673924164671
30.337185382843018,5094,5.350138275935351
31.721468210220337,4937,5.712502516561643
32.54350972175598,4859,5.798275564045547
34.20765447616577,4690,6.207152709665005
35.512588024139404,4587,6.5384222582719875
36.83444142341614,4467,6.946443824777374
37.670685052871704,4378,7.0565635961707835
38.80350971221924,4209,7.38782845172391
39.744452476501465,4012,7.653412293886747
40.62313389778137,3894,7.848566885934887
41.7931227684021,3751,8.280505720322564
42.845099449157715,3507,8.633910953150133
43.44795489311218,3407,8.727246760820004
44.51787829399109,3228,9.023018466732086
45.13308787345886,3171,9.10476061201495
45.793431520462036,3140,9.240027932234334
46.36079025268555,3074,9.450305396741776
46.799320220947266,3039,9.591567613796867
47.47836232185364,3039,9.927260046154446
48.4322075843811,2994,10.345641062683448
49.198365449905396,2916,10.579750345385387
49.80093789100647,2865,10.787419387614076
50.38313293457031,2811,10.946975174823868
51.069753885269165,2690,11.236599268342014
51.585834980010986,2610,11.394651320367288
51.82880711555481,2568,11.46253063617845
52.06564712524414,2544,11.481096402929042
52.34235882759094,2520,11.48833872640736
53.17166304588318,2377,11.79333791404272
54.038076877593994,2193,12.117117785628777
54.57136011123657,2082,12.272970285572562
55.16200804710388,1980,12.504314506754438
56.00948882102966,1947,12.79969209265865
56.64830422401428,1930,13.054691657391787
57.368093490600586,1804,13.473393899935568
57.99525260925293,1697,13.796317012265527
58.607545137405396,1602,14.02207313655145
59.05639457702637,1519,14.192960667350484
59.721269845962524,1404,14.502591589190605
60.34135174751282,1318,14.860560884513898
60.87822604179382,1318,15.08067253490919
62.05325984954834,1289,15.612525278834918
62.59636735916138,1273,15.8469785076552
62.87317991256714,1273,15.927940169210043
63.14470148086548,1273,15.943393741832423
63.651915311813354,1273,16.077234836686067
64.1352698802948,1273,16.273964294232147
64.992027759552,1273,16.62221132825684
65.54239249229431,1273,16.769174080293304
65.82181668281555,1273,16.82338586446969
66.86304211616516,1273,17.224120435778648
67.46799516677856,1265,17.449886948883183
67.87541127204895,1265,17.6234764284337
68.67301917076111,1265,17.99532140419949
69.22676467895508,1265,18.24347876057923
69.58117461204529,1265,18.337098059911003
70.27352285385132,1256,18.612632082505836
70.9202778339386,1210,18.93707915559286
71.16928935050964,1199,19.004471385927598
71.39372158050537,1196,19.017829997118344
72.15714430809021,1142,19.29412331894973
72.81287837028503,1051,19.574730291156918
73.90157628059387,826,20.070307400270735
74.13311624526978,803,20.089463251308143
74.37034130096436,799,20.09517476195628
74.8984432220459,765,20.255666125731288
75.28671836853027,739,20.360362448053017
75.94617319107056,692,20.746488886233795
76.61354804039001,692,21.08194676131153
77.25744891166687,670,21.374726270000085
78.03399753570557,670,21.76153180121016
79.61141395568848,670,22.408262698860202
80.50866484642029,670,22.721469545031688
81.0800199508667,670,22.847396034257134
81.58598446846008,670,22.98993652443568
81.86009430885315,663,23.030353233448274
82.41604995727539,660,23.126071669288095
82.7774109840393,656,23.251581885016538
83.15576457977295,628,23.360808443459348
83.76317238807678,623,23.618081470020652
84.30896019935608,623,23.823741419990903
84.80893278121948,566,24.02678439740977
85.34090948104858,479,24.228243236195503
85.98130798339844,420,24.49754669325612
86.53449726104736,395,24.715650924535222
86.80982112884521,381,24.791010563781594
87.71114897727966,303,25.145118934598017
88.08139681816101,303,25.23750712943473
89.39009118080139,303,25.83148860012342
90.09042692184448,303,26.053315812006083
90.4832649230957,303,26.141170081563953
90.9706358909607,303,26.310085049394154
91.51426982879639,303,26.509713612360382
92.12777853012085,303,26.706536086896165
92.90098214149475,303,27.02037000057265
93.5009171962738,303,27.22368561423572
94.19411897659302,303,27.525590981418404
94.9820077419281,303,27.901381820702888
95.36104464530945,303,27.990526144299274
95.92000555992126,297,28.228530138844874
96.48536944389343,241,28.458512041867973
97.00888228416443,187,28.67092220193013
97.44774508476257,126,28.82231496914452
97.91104388237,69,29.015110616918427
98.37536263465881,26,29.22538085203034
99.09030103683472,3,29.494042480492542
