Timestamp,particles_remaining,distance_travelled
15.498116254806519,8000,0.0
20.564525604248047,6882,1.0274948216837176
21.336799383163452,6015,1.5358210317141132
22.129184007644653,5308,2.0641952080002737
22.839316844940186,5183,2.5973092449015933
23.612843990325928,5183,3.123251593693938
24.471895456314087,5183,3.703703945638551
25.270780324935913,5183,4.284523346827521
26.374603986740112,5183,5.062829027298034
27.61929678916931,5032,5.700905727935677
28.88708782196045,4818,6.331982884533913
29.63741421699524,4506,6.8469317537950465
30.326370000839233,4301,7.382585577524327
31.038834810256958,4248,7.907046402826693
32.14236116409302,4248,8.52572672090732
33.203500270843506,4059,9.084592641190767
33.81220054626465,3992,9.609209748737811
34.588510036468506,3937,10.147355231901418
35.421767234802246,3761,10.72839471681581
36.00987219810486,3696,11.131404917061802
36.7421772480011,3471,11.67979300944519
37.63785243034363,3062,12.109442464997663
38.57564330101013,2441,12.684081983340173
39.34794092178345,1826,13.22172894964337
40.07850742340088,1453,13.727917630341729
40.08006954193115,1453,13.727917630341729
53.30785417556763,1282,13.816086649985023
53.852805376052856,1211,14.031830283473944
54.25442337989807,1101,14.278248135860267
54.63541603088379,1034,14.534006664254115
55.036354780197144,1009,14.81000947108138
55.54110503196716,960,15.11356991574788
56.04477620124817,884,15.416645521167524
56.614856004714966,754,15.719586878447277
57.05782508850098,632,15.978059150445896
57.54167151451111,573,16.27319708356935
58.00576901435852,469,16.555564815617316
58.42703938484192,426,16.818577719291937
58.851264238357544,417,17.07183506607754
59.29553937911987,417,17.35590550938708
59.846800804138184,417,17.727592469732187
60.310938119888306,417,18.014202336364278
60.69669723510742,383,18.268397455110016
61.12039804458618,323,18.52890854631489
61.521318197250366,241,18.783297020718873
61.96393656730652,139,19.068549356438293
62.57393479347229,130,19.481153668776177
62.57640838623047,130,19.481153668776177
71.05663776397705,130,19.558456301025092
71.5835394859314,125,19.89540325114769
71.75896263122559,113,19.980009093338918
71.9787962436676,101,20.090034676004198
72.25818967819214,93,20.203265506940944
72.59834718704224,44,20.349516178417453
72.83489489555359,29,20.442944865524705
73.13602137565613,22,20.56306342002777
73.43546032905579,22,20.692903268117547
73.67821788787842,22,20.81134037806179
73.89548683166504,22,20.933141140509868
74.09311056137085,22,21.024629094748768
74.32950639724731,1,21.158359365656995
74.5252366065979,0,21.250769074078036
74.72018790245056,0,21.353291850140106
74.72129583358765,0,21.353291850140106
